address,vulnerability,compiler,SWC_ID
0x8E70b94C57b0CBC9807c0F58Bc251f4cD96AcDb0,erc721-reentrancy,0.8.16,SWC-107
0xF49DBdd4AbCa9b7fd70D22b7B2148EC9767cd97C,erc721-reentrancy,0.8.9,SWC-107
0x91aC3CE5b1379933138E20A32a157729C8d28028,basic-arithmetic-underflow,0.7.6,SWC-101
0xc903De9B38dca27F269d7f7890D787d398b8c991,erc721-reentrancy,0.8.4,SWC-107
0xe6d6a42f41a80b63e9c15c2dc19f0e9e97124984,erc721-reentrancy,0.8.4,SWC-107
0x0c1902c0a3700005c9de34d58b8c75dfa7a2122e,erc721-reentrancy,0.8.0,SWC-107
0x1330AA207fedAaDfC2E047E54B4dBFcF783BbdF1,erc721-reentrancy,0.8.4,SWC-107
0x5f61bc4cab58c178ff8b5f707a691f063ffee40b,erc721-reentrancy,0.7.6,SWC-107
0xcD923C14E3EB45252945DCfb675f9612d378F14c,erc721-reentrancy,0.8.7,SWC-107
0x6e918a90dcb258353acCa3Dfdb2A54A5D81C4596,erc721-reentrancy,0.7.3,SWC-107
0xf1c22c1b77a84505569b3015fdea66ec5692520b,erc721-reentrancy,0.8.4,SWC-107
0x21a2ed116abd6acc18ed59556c87971a5a0e5655,erc721-reentrancy,0.8.0,SWC-107
0x6dc6001535e15b9def7b0f6A20a2111dFA9454E2,erc721-reentrancy,0.8.4,SWC-107
0x80656aE3214D203D6dedE78E1C5846857Da64d6E,erc721-reentrancy,0.8.3,SWC-107
0x8a6baf843F6B042f8f83F83314a9F1bdE8cA8c02,erc721-reentrancy,0.8.2,SWC-107
0x39c29999cc4f8b8536b44cda91f636c44ef054d3,erc721-reentrancy,0.8.7,SWC-107
0x4EeC344Ad8141a48Be80F91fbeBEe86993262903,erc721-reentrancy,0.8.0,SWC-107
0xad9fe92dc645004c2d7176250fd759d84d29595a,erc721-reentrancy,0.8.6,SWC-107
0xb2c02e550ad5845831D03aA38155FeE26931d33E,erc721-reentrancy,0.8.4,SWC-107
0x2989d5b2980131c5dd42a3961134137ef9308d6c,erc721-reentrancy,0.8.0,SWC-107
0xc74ba10b64e851997220a5d0efa20aa3f997d569,erc721-reentrancy,0.6.12,SWC-107
0x8e8c344404e094366af2cc98a8bf8ba18c0aa836,erc721-reentrancy,0.8.4,SWC-107
0x3c624857C4d3FCd693Fff925895BDfbE35Cc978f,erc721-reentrancy,0.8.0,SWC-107
0x4094a58fa8c273a9594f78e5c6ecd4ad478beb74,balancer-readonly-reentrancy-getpooltokens,0.8.12,SWC-107
0x4094a58fa8c273a9594f78e5c6ecd4ad478beb74,balancer-readonly-reentrancy-getrate,0.8.12,SWC-107
0x4094a58fa8c273a9594f78e5c6ecd4ad478beb74,basic-arithmetic-underflow,0.8.12,SWC-101
0xDCbEd9cF88384A7b2Fa8ab5D02E35FAFE523baE1,erc721-reentrancy,0.8.10,SWC-107
0x6c4c7a8759242ba4cd85c93569219881416f1366,erc721-reentrancy,0.8.7,SWC-107
0x598f4fe43a340d9e75f60ed11af23c5ccf47f9ab,erc721-reentrancy,0.8.7,SWC-107
0xd6f1600f10cb54d5973803f3ba05053035035ea4,erc721-reentrancy,0.8.17,SWC-107
0xd2c8d67ADa89254D0b096b96CcA01622d63d9742,erc721-reentrancy,0.8.17,SWC-107
0x2674EffAbd0F9E651503e9Aa803d7a897E870E80,erc721-reentrancy,0.8.17,SWC-107
0x7d2fc9a19630a6c7f47e071b8aed2de756e8f0c6,erc721-reentrancy,0.8.4,SWC-107
0x6C86b6b726D146b034582b172001567835B7643B,erc721-reentrancy,0.8.4,SWC-107
0x357E16391Ff5B8BD059EF6D885E476744E8A208f,curve-readonly-reentrancy,0.8.1,SWC-107
0x1904d9a4b0d0e7e8ebf81e1a526e1d3a5710f53d,erc721-reentrancy,0.8.4,SWC-107
0xcac9de244d9b7128c2c1bd4c105948ec77898eab,erc721-reentrancy,0.8.13,SWC-107
0x61853C3FAE0Cebf0F15A3B739Fe4877b9651bDfD,erc721-reentrancy,0.8.9,SWC-107
0x7e4168fC8010aB6424D7f261d376347896308D49,erc721-reentrancy,0.8.7,SWC-107
0x395a35211B226066d657bb54169166A62685ec5c,erc721-reentrancy,0.8.9,SWC-107
0x9a7981A1F7F0A9a2141bf1Bfa7b7C1Dc7c832A50,erc721-reentrancy,0.8.4,SWC-107
0x25881555d0318049b693a54fdf65148efc21dfe9,erc721-reentrancy,0.8.7,SWC-107
0xe35593383B8e30eDCbf20C9ABa7eF935Cc7aab2B,erc721-reentrancy,0.8.0,SWC-107
0x0F3e0c4218b7b0108a3643cFe9D3ec0d4F57c54e,balancer-readonly-reentrancy-getpooltokens,0.7.1,SWC-107
0xAC8aD5d4449f03aF3CC1EbEd756dfc8113a467E8,erc721-reentrancy,0.8.7,SWC-107
0x9ef14cc7c558a70fbb6480ce58042feebaa1972e,erc721-reentrancy,0.8.9,SWC-107
0xB4C04dB025602738aEf039e25B87AeC8424323ba,erc721-reentrancy,0.8.6,SWC-107
0x398eF032fd7BCF78289A53a8Ab0dd396633fcd9a,erc721-reentrancy,0.8.7,SWC-107
0x9f69433d141e2A5790eFc69145Ac9c416Ad79330,erc721-reentrancy,0.8.7,SWC-107
0xfe9f55295D711eb2F00686BE5654a28003cD631E,erc721-reentrancy,0.8.0,SWC-107
0xeb01a572e39c276a905c1fce9e8250b2a852c934,erc721-reentrancy,0.8.11,SWC-107
0xb156adf8523fdc6152affdba076a2143fd7e3c69,erc721-reentrancy,0.8.7,SWC-107
0x2d1878e903E76576AB9069F02f093A9EeFD26FA2,erc721-reentrancy,0.8.7,SWC-107
0x002f0efb31696670cb3d78b04df2f41f88c73125,erc721-reentrancy,0.8.11,SWC-107
0xf432fddc82d9043cd86a02da5862887c154d64a4,erc721-reentrancy,0.8.7,SWC-107
