address,location,filepath,vulnerability,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xf7310f1f29b17cd01602384e2c1a1edfffb67b48.sol,1075.0,/bdata2/sc/dataset/mainnet_bytecode/0xf7310f1f29b17cd01602384e2c1a1edfffb67b48.rt.hex,UnsecuredValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0x821268e04cD581c21536d630ed85ae44675A5EA7.sol,820.0,/bdata2/sc/dataset/mainnet_bytecode/0x821268e04cD581c21536d630ed85ae44675A5EA7.rt.hex,UnsecuredValueSend,0.8.4,SWC-105
/bdata2/sc/dataset/mainnet/0x514a128DA4D3EF615e1C52EFDeB3E6a590A823AF.sol,219.0,/bdata2/sc/dataset/mainnet_bytecode/0x514a128DA4D3EF615e1C52EFDeB3E6a590A823AF.rt.hex,UnsecuredValueSend,0.8.0,SWC-105
/bdata2/sc/dataset/mainnet/0x11769bC7fB8Bc83aA42ff4505a09F769EC660864.sol,230.0,/bdata2/sc/dataset/mainnet_bytecode/0x11769bC7fB8Bc83aA42ff4505a09F769EC660864.rt.hex,UnsecuredValueSend,0.8.4,SWC-105
/bdata2/sc/dataset/mainnet/0xd6EA8d65BF536c24CAd9cE4b47e8781D4Aa80D68.sol,1624.0,/bdata2/sc/dataset/mainnet_bytecode/0xd6EA8d65BF536c24CAd9cE4b47e8781D4Aa80D68.rt.hex,UnsecuredValueSend,0.8.11,SWC-105
/bdata2/sc/dataset/mainnet/0xFa838Af70314135159b309bf27f1DbF1F954eC34.sol,189.0,/bdata2/sc/dataset/mainnet_bytecode/0xFa838Af70314135159b309bf27f1DbF1F954eC34.rt.hex,UnsecuredValueSend,0.6.12,SWC-105
/bdata2/sc/dataset/mainnet/0x765886A9f388ca58092Bba5b6191b1e57e0950Bf.sol,1348.0,/bdata2/sc/dataset/mainnet_bytecode/0x765886A9f388ca58092Bba5b6191b1e57e0950Bf.rt.hex,UnsecuredValueSend,0.8.13,SWC-105
/bdata2/sc/dataset/mainnet/0x97550CE17666bB49349EF0E50f9fDb88353EDb64.sol,444.0,/bdata2/sc/dataset/mainnet_bytecode/0x97550CE17666bB49349EF0E50f9fDb88353EDb64.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x46DE9ef59a51388961BfBe45Fb89bEdbDFaa32ac.sol,14.0,/bdata2/sc/dataset/mainnet_bytecode/0x46DE9ef59a51388961BfBe45Fb89bEdbDFaa32ac.rt.hex,UnsecuredValueSend,v0.4.20,SWC-105
/bdata2/sc/dataset/mainnet/0xf5c7df686a3937ab70e9eddfe73f7ce32cb1764f.sol,295.0,/bdata2/sc/dataset/mainnet_bytecode/0xf5c7df686a3937ab70e9eddfe73f7ce32cb1764f.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x8b49a7e6796e7421fe37d6f4472be804e8c8e2ea.sol,622.0,/bdata2/sc/dataset/mainnet_bytecode/0x8b49a7e6796e7421fe37d6f4472be804e8c8e2ea.rt.hex,UnsecuredValueSend,0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x9D4c342298Ba0C77E75CfD379a27F1420B3Ce45D.sol,686.0,/bdata2/sc/dataset/mainnet_bytecode/0x9D4c342298Ba0C77E75CfD379a27F1420B3Ce45D.rt.hex,UnsecuredValueSend,0.6.9,SWC-105
/bdata2/sc/dataset/mainnet/0xf9b8e02a97780381ea1fbdd41d7706acd163dd9a.sol,1451.0,/bdata2/sc/dataset/mainnet_bytecode/0xf9b8e02a97780381ea1fbdd41d7706acd163dd9a.rt.hex,UnsecuredValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0x9b4af4a3295cf476a2b00736f7332f35bbee960e.sol,578.0,/bdata2/sc/dataset/mainnet_bytecode/0x9b4af4a3295cf476a2b00736f7332f35bbee960e.rt.hex,UnsecuredValueSend,v0.4.20,SWC-105
/bdata2/sc/dataset/mainnet/0xbf001adcb04089dddedcab714f3b4d34ee6d56dc.sol,176.0,/bdata2/sc/dataset/mainnet_bytecode/0xbf001adcb04089dddedcab714f3b4d34ee6d56dc.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x40eF62929748b3e045fd2036322880Ef486e4454.sol,13.0,/bdata2/sc/dataset/mainnet_bytecode/0x40eF62929748b3e045fd2036322880Ef486e4454.rt.hex,UnsecuredValueSend,v0.4.20,SWC-105
