address,location,filepath,vulnerability,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xA9416Ce1dBDE8D331210C07B5C253D94ee4cC3Fd.sol,116.0,/bdata2/sc/dataset/mainnet_bytecode/0xA9416Ce1dBDE8D331210C07B5C253D94ee4cC3Fd.rt.hex,TaintedSelfdestruct,0.6.12,SWC-105
/bdata2/sc/dataset/mainnet/0xA9416Ce1dBDE8D331210C07B5C253D94ee4cC3Fd.sol,116.0,/bdata2/sc/dataset/mainnet_bytecode/0xA9416Ce1dBDE8D331210C07B5C253D94ee4cC3Fd.rt.hex,TaintedSelfdestruct,0.6.12,SWC-105
/bdata2/sc/dataset/mainnet/0x5825C125A20d233cF83d464B2047f8E81B5AC711.sol,75.0,/bdata2/sc/dataset/mainnet_bytecode/0x5825C125A20d233cF83d464B2047f8E81B5AC711.rt.hex,TaintedValueSend,0.6.11,SWC-105
/bdata2/sc/dataset/mainnet/0x48d9eac690ba14e055af890cc33e17e2cbc0a37a.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x48d9eac690ba14e055af890cc33e17e2cbc0a37a.rt.hex,TaintedValueSend,v0.4.25,SWC-105
/bdata2/sc/dataset/mainnet/0x48d9eac690ba14e055af890cc33e17e2cbc0a37a.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x48d9eac690ba14e055af890cc33e17e2cbc0a37a.rt.hex,TaintedValueSend,v0.4.25,SWC-105
/bdata2/sc/dataset/mainnet/0x3eb82f2ed4d992dc0bed328214a0907250f4ec82.sol,56.0,/bdata2/sc/dataset/mainnet_bytecode/0x3eb82f2ed4d992dc0bed328214a0907250f4ec82.rt.hex,TaintedSelfdestruct,0.8.3,SWC-105
/bdata2/sc/dataset/mainnet/0x3eb82f2ed4d992dc0bed328214a0907250f4ec82.sol,56.0,/bdata2/sc/dataset/mainnet_bytecode/0x3eb82f2ed4d992dc0bed328214a0907250f4ec82.rt.hex,TaintedSelfdestruct,0.8.3,SWC-105
/bdata2/sc/dataset/mainnet/0x9bcc5d31a032e1d6f815896ac7841d2f44322324.sol,18.0,/bdata2/sc/dataset/mainnet_bytecode/0x9bcc5d31a032e1d6f815896ac7841d2f44322324.rt.hex,TaintedValueSend,0.4.25,SWC-105
/bdata2/sc/dataset/mainnet/0x4c36158d4f46469b0a2fd852340e3115443e7e09.sol,56.0,/bdata2/sc/dataset/mainnet_bytecode/0x4c36158d4f46469b0a2fd852340e3115443e7e09.rt.hex,TaintedSelfdestruct,0.8.3,SWC-105
/bdata2/sc/dataset/mainnet/0x4c36158d4f46469b0a2fd852340e3115443e7e09.sol,56.0,/bdata2/sc/dataset/mainnet_bytecode/0x4c36158d4f46469b0a2fd852340e3115443e7e09.rt.hex,TaintedSelfdestruct,0.8.3,SWC-105
/bdata2/sc/dataset/mainnet/0x79C7c8298720123d0cA35D8C14753D407b60E32c.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x79C7c8298720123d0cA35D8C14753D407b60E32c.rt.hex,TaintedValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0x5EA23Cb3D609F4522a21ADcC9Ca366e76C23c40f.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x5EA23Cb3D609F4522a21ADcC9Ca366e76C23c40f.rt.hex,TaintedValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0x4b9e704c8a4059f8c8b8bd478c131a854e3f03da.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x4b9e704c8a4059f8c8b8bd478c131a854e3f03da.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0x4b9e704c8a4059f8c8b8bd478c131a854e3f03da.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x4b9e704c8a4059f8c8b8bd478c131a854e3f03da.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0x401a71ff98477766330759b4e278ed34420a41cb.sol,1623.0,/bdata2/sc/dataset/mainnet_bytecode/0x401a71ff98477766330759b4e278ed34420a41cb.rt.hex,TaintedValueSend,0.8.11,SWC-105
/bdata2/sc/dataset/mainnet/0x882733DCa3f64Fc30b9b5a94f6417aFBceBCB0D8.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x882733DCa3f64Fc30b9b5a94f6417aFBceBCB0D8.rt.hex,TaintedValueSend,0.6.6,SWC-105
/bdata2/sc/dataset/mainnet/0x72F6bA3Efd457Af0C9757354BD83f357260DC5cD.sol,503.0,/bdata2/sc/dataset/mainnet_bytecode/0x72F6bA3Efd457Af0C9757354BD83f357260DC5cD.rt.hex,TaintedValueSend,0.7.6,SWC-105
/bdata2/sc/dataset/mainnet/0xc8165010cf62097299fb93a17091ffd8e3be8e77.sol,1600.0,/bdata2/sc/dataset/mainnet_bytecode/0xc8165010cf62097299fb93a17091ffd8e3be8e77.rt.hex,TaintedValueSend,0.8.3,SWC-105
/bdata2/sc/dataset/mainnet/0x774127598a645cb87e723e8d8eb36061acc5e8c3.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x774127598a645cb87e723e8d8eb36061acc5e8c3.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0x6Bf209cC620EE545Ed72288C0b3c9a714cB5c169.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x6Bf209cC620EE545Ed72288C0b3c9a714cB5c169.rt.hex,TaintedValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0x1D6C596bB5022A4338B6B8651f3ACd4D836EF574.sol,208.0,/bdata2/sc/dataset/mainnet_bytecode/0x1D6C596bB5022A4338B6B8651f3ACd4D836EF574.rt.hex,TaintedValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xB11Ce08984d93D711E1ecbf3F16DFb152E3F2838.sol,10.0,/bdata2/sc/dataset/mainnet_bytecode/0xB11Ce08984d93D711E1ecbf3F16DFb152E3F2838.rt.hex,TaintedValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0xf80ea6fbb64e924429bf0b1311519516ba72395a.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xf80ea6fbb64e924429bf0b1311519516ba72395a.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0xeAf9A68cc9012c095C07cAA81C5F931272d9f1D6.sol,460.0,/bdata2/sc/dataset/mainnet_bytecode/0xeAf9A68cc9012c095C07cAA81C5F931272d9f1D6.rt.hex,TaintedValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x0c423de818c6e83dd8564cc18a4cc6c7c0b8e455.sol,372.0,/bdata2/sc/dataset/mainnet_bytecode/0x0c423de818c6e83dd8564cc18a4cc6c7c0b8e455.rt.hex,TaintedValueSend,0.7.6,SWC-105
/bdata2/sc/dataset/mainnet/0x7bd9084fdd5d021c226918d86c0721cb088b9b4a.sol,37.0,/bdata2/sc/dataset/mainnet_bytecode/0x7bd9084fdd5d021c226918d86c0721cb088b9b4a.rt.hex,TaintedValueSend,v0.4.20,SWC-105
/bdata2/sc/dataset/mainnet/0xf5dECDB1f3d1ee384908Fbe16D2F0348AE43a9eA.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xf5dECDB1f3d1ee384908Fbe16D2F0348AE43a9eA.rt.hex,TaintedValueSend,0.7.1,SWC-105
/bdata2/sc/dataset/mainnet/0x5b21bfd3e52b0adffbf3d40758bfaac5ead5d3d2.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x5b21bfd3e52b0adffbf3d40758bfaac5ead5d3d2.rt.hex,TaintedValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0x92AEffFfaD9fff820f7FCaf1563d8467aFe358c4.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x92AEffFfaD9fff820f7FCaf1563d8467aFe358c4.rt.hex,TaintedValueSend,0.8.10,SWC-105
/bdata2/sc/dataset/mainnet/0xb656ab6b7a34124866ecd40827db90bfc27ef021.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xb656ab6b7a34124866ecd40827db90bfc27ef021.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0x9048A059c4beF8775ecF6E24197Fd987B387edc1.sol,444.0,/bdata2/sc/dataset/mainnet_bytecode/0x9048A059c4beF8775ecF6E24197Fd987B387edc1.rt.hex,TaintedSelfdestruct,v0.4.18,SWC-105
/bdata2/sc/dataset/mainnet/0x9048A059c4beF8775ecF6E24197Fd987B387edc1.sol,444.0,/bdata2/sc/dataset/mainnet_bytecode/0x9048A059c4beF8775ecF6E24197Fd987B387edc1.rt.hex,TaintedSelfdestruct,v0.4.18,SWC-105
/bdata2/sc/dataset/mainnet/0x54522dA62a15225C95b01bD61fF58b866C50471f.sol,2274.0,/bdata2/sc/dataset/mainnet_bytecode/0x54522dA62a15225C95b01bD61fF58b866C50471f.rt.hex,TaintedValueSend,0.8.6,SWC-105
/bdata2/sc/dataset/mainnet/0x6EEd458a99bA08e2F134c2586Aa63Ebce3DFbB6a.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x6EEd458a99bA08e2F134c2586Aa63Ebce3DFbB6a.rt.hex,TaintedValueSend,0.8.16,SWC-105
/bdata2/sc/dataset/mainnet/0xF5BCE5077908a1b7370B9ae04AdC565EBd643966.sol,911.0,/bdata2/sc/dataset/mainnet_bytecode/0xF5BCE5077908a1b7370B9ae04AdC565EBd643966.rt.hex,TaintedValueSend,0.6.12,SWC-105
/bdata2/sc/dataset/mainnet/0xE9ced91b72F71d02c14e1de998662Ec9bF8273aE.sol,556.0,/bdata2/sc/dataset/mainnet_bytecode/0xE9ced91b72F71d02c14e1de998662Ec9bF8273aE.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0xE9ced91b72F71d02c14e1de998662Ec9bF8273aE.sol,583.0,/bdata2/sc/dataset/mainnet_bytecode/0xE9ced91b72F71d02c14e1de998662Ec9bF8273aE.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0x39aB21c19032b1A508179a4674e2675Ae8bF75A1.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x39aB21c19032b1A508179a4674e2675Ae8bF75A1.rt.hex,TaintedValueSend,0.6.12,SWC-105
/bdata2/sc/dataset/mainnet/0xdd02e6ec6ded11778bdac4ec9018f7c11a439656.sol,793.0,/bdata2/sc/dataset/mainnet_bytecode/0xdd02e6ec6ded11778bdac4ec9018f7c11a439656.rt.hex,TaintedValueSend,0.8.6,SWC-105
/bdata2/sc/dataset/mainnet/0x6cd2bA07b5Ae38ccE793762Dc411d934F14B3F7b.sol,2013.0,/bdata2/sc/dataset/mainnet_bytecode/0x6cd2bA07b5Ae38ccE793762Dc411d934F14B3F7b.rt.hex,TaintedValueSend,0.6.12,SWC-105
/bdata2/sc/dataset/mainnet/0x70f126c713afe9fae6b718cf1bb37f455e96c934.sol,173.0,/bdata2/sc/dataset/mainnet_bytecode/0x70f126c713afe9fae6b718cf1bb37f455e96c934.rt.hex,TaintedValueSend,0.8.0,SWC-105
/bdata2/sc/dataset/mainnet/0xd123f70AE324d34A9E76b67a27bf77593bA8749f.sol,1931.0,/bdata2/sc/dataset/mainnet_bytecode/0xd123f70AE324d34A9E76b67a27bf77593bA8749f.rt.hex,TaintedValueSend,0.6.12,SWC-105
/bdata2/sc/dataset/mainnet/0x80ABA11Bb21BECc836dfE578F3c99Fc0E42E659A.sol,290.0,/bdata2/sc/dataset/mainnet_bytecode/0x80ABA11Bb21BECc836dfE578F3c99Fc0E42E659A.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0xc1Cc9Dc5688Ab9677a33b077Abdc4F469d668f1f.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xc1Cc9Dc5688Ab9677a33b077Abdc4F469d668f1f.rt.hex,TaintedValueSend,0.8.4,SWC-105
/bdata2/sc/dataset/mainnet/0x5182a9bA9eacEf7997056c247eA9b5E317224A16.sol,1063.0,/bdata2/sc/dataset/mainnet_bytecode/0x5182a9bA9eacEf7997056c247eA9b5E317224A16.rt.hex,TaintedValueSend,0.8.4,SWC-105
/bdata2/sc/dataset/mainnet/0xb2aef6B83da61cF380b3aB63479034ac67a3F617.sol,757.0,/bdata2/sc/dataset/mainnet_bytecode/0xb2aef6B83da61cF380b3aB63479034ac67a3F617.rt.hex,TaintedValueSend,0.6.4,SWC-105
/bdata2/sc/dataset/mainnet/0x87cb9eb6840c5a8b61D30db7424d7EDEB0d239F3.sol,1973.0,/bdata2/sc/dataset/mainnet_bytecode/0x87cb9eb6840c5a8b61D30db7424d7EDEB0d239F3.rt.hex,TaintedSelfdestruct,0.5.12,SWC-105
/bdata2/sc/dataset/mainnet/0x87cb9eb6840c5a8b61D30db7424d7EDEB0d239F3.sol,1973.0,/bdata2/sc/dataset/mainnet_bytecode/0x87cb9eb6840c5a8b61D30db7424d7EDEB0d239F3.rt.hex,TaintedSelfdestruct,0.5.12,SWC-105
/bdata2/sc/dataset/mainnet/0x914E29440eFD80f68b9b4c446B3323c1c5880969.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x914E29440eFD80f68b9b4c446B3323c1c5880969.rt.hex,TaintedValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0xababb4b4601b7a37062a2216bc3f6250ee7bb113.sol,474.0,/bdata2/sc/dataset/mainnet_bytecode/0xababb4b4601b7a37062a2216bc3f6250ee7bb113.rt.hex,TaintedValueSend,0.8.13,SWC-105
/bdata2/sc/dataset/mainnet/0x0990FC9817d11EE06F188eA47Fa7aed59F58d09C.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x0990FC9817d11EE06F188eA47Fa7aed59F58d09C.rt.hex,TaintedValueSend,0.7.4,SWC-105
/bdata2/sc/dataset/mainnet/0x9d934f479a9759d040d628926da6057e7b21b1de.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x9d934f479a9759d040d628926da6057e7b21b1de.rt.hex,TaintedValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0x73569e43f4c85abFe0d1409DbDb2f9A92a344d2A.sol,1441.0,/bdata2/sc/dataset/mainnet_bytecode/0x73569e43f4c85abFe0d1409DbDb2f9A92a344d2A.rt.hex,TaintedValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0x1bc6f62dd3b41aea7660183778fe090a9cac30c7.sol,1349.0,/bdata2/sc/dataset/mainnet_bytecode/0x1bc6f62dd3b41aea7660183778fe090a9cac30c7.rt.hex,TaintedValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0xc607891d96a9f0c36ec7c078d0345a2ac405486a.sol,1633.0,/bdata2/sc/dataset/mainnet_bytecode/0xc607891d96a9f0c36ec7c078d0345a2ac405486a.rt.hex,TaintedValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0xf8eb22e806332c717307a9fd3246220c252a8f1b.sol,1611.0,/bdata2/sc/dataset/mainnet_bytecode/0xf8eb22e806332c717307a9fd3246220c252a8f1b.rt.hex,TaintedValueSend,0.8.11,SWC-105
/bdata2/sc/dataset/mainnet/0x33eecbf908478c10614626a9d304bfe18b78dd73.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x33eecbf908478c10614626a9d304bfe18b78dd73.rt.hex,TaintedSelfdestruct,0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x33eecbf908478c10614626a9d304bfe18b78dd73.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x33eecbf908478c10614626a9d304bfe18b78dd73.rt.hex,TaintedSelfdestruct,0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x33eecbf908478c10614626a9d304bfe18b78dd73.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x33eecbf908478c10614626a9d304bfe18b78dd73.rt.hex,TaintedSelfdestruct,0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x588797504F98e3680d2FebB24e72536ddab4857A.sol,141.0,/bdata2/sc/dataset/mainnet_bytecode/0x588797504F98e3680d2FebB24e72536ddab4857A.rt.hex,TaintedValueSend,0.8.12,SWC-105
/bdata2/sc/dataset/mainnet/0xD6318E77042B8808bE7Dc277Da40e0e778aaBa42.sol,638.0,/bdata2/sc/dataset/mainnet_bytecode/0xD6318E77042B8808bE7Dc277Da40e0e778aaBa42.rt.hex,TaintedValueSend,0.8.3,SWC-105
/bdata2/sc/dataset/mainnet/0xD6318E77042B8808bE7Dc277Da40e0e778aaBa42.sol,716.0,/bdata2/sc/dataset/mainnet_bytecode/0xD6318E77042B8808bE7Dc277Da40e0e778aaBa42.rt.hex,TaintedValueSend,0.8.3,SWC-105
/bdata2/sc/dataset/mainnet/0x2ff91221139BFcC266adf8dde94D9a077c3AEdBC.sol,383.0,/bdata2/sc/dataset/mainnet_bytecode/0x2ff91221139BFcC266adf8dde94D9a077c3AEdBC.rt.hex,TaintedValueSend,0.8.17,SWC-105
/bdata2/sc/dataset/mainnet/0x29ce93BAD941e89b4661121195275C1132e777FE.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x29ce93BAD941e89b4661121195275C1132e777FE.rt.hex,TaintedValueSend,0.8.12,SWC-105
/bdata2/sc/dataset/mainnet/0xab494489106469c9ae202c422df51f88ae3fc78f.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xab494489106469c9ae202c422df51f88ae3fc78f.rt.hex,TaintedValueSend,0.6.6,SWC-105
/bdata2/sc/dataset/mainnet/0x6C9C0D2CB925B0bB1d8d69BA14C706978BAEc82D.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x6C9C0D2CB925B0bB1d8d69BA14C706978BAEc82D.rt.hex,TaintedValueSend,0.8.9,SWC-105
/bdata2/sc/dataset/mainnet/0xfc083469ef154eb69fc0674cd6438530b6d92366.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xfc083469ef154eb69fc0674cd6438530b6d92366.rt.hex,TaintedValueSend,0.8.10,SWC-105
/bdata2/sc/dataset/mainnet/0x937d65c1a4b7b3d26679d41781c64f941f1f4198.sol,1688.0,/bdata2/sc/dataset/mainnet_bytecode/0x937d65c1a4b7b3d26679d41781c64f941f1f4198.rt.hex,TaintedValueSend,0.8.7,SWC-105
/bdata2/sc/dataset/mainnet/0x12f389a856af311967b52285b13ff1fa0974a4d4.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x12f389a856af311967b52285b13ff1fa0974a4d4.rt.hex,TaintedValueSend,0.8.17,SWC-105
