address,location,filepath,vulnerability,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0x0743cde04b930cf45c307d99d9c6983c9e1898d8.sol,575.0,/bdata2/sc/dataset/mainnet_bytecode/0x0743cde04b930cf45c307d99d9c6983c9e1898d8.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0x0743cde04b930cf45c307d99d9c6983c9e1898d8.sol,594.0,/bdata2/sc/dataset/mainnet_bytecode/0x0743cde04b930cf45c307d99d9c6983c9e1898d8.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0x0743cde04b930cf45c307d99d9c6983c9e1898d8.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x0743cde04b930cf45c307d99d9c6983c9e1898d8.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0x20B4b6E65224e267524561164fa3C2AB5715C880.sol,1136.0,/bdata2/sc/dataset/mainnet_bytecode/0x20B4b6E65224e267524561164fa3C2AB5715C880.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x20B4b6E65224e267524561164fa3C2AB5715C880.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x20B4b6E65224e267524561164fa3C2AB5715C880.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xe88fa8194b72ba2e2cf7c2f079a605b324c4fb1e.sol,1135.0,/bdata2/sc/dataset/mainnet_bytecode/0xe88fa8194b72ba2e2cf7c2f079a605b324c4fb1e.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0xe88fa8194b72ba2e2cf7c2f079a605b324c4fb1e.sol,1138.0,/bdata2/sc/dataset/mainnet_bytecode/0xe88fa8194b72ba2e2cf7c2f079a605b324c4fb1e.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0xe88fa8194b72ba2e2cf7c2f079a605b324c4fb1e.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xe88fa8194b72ba2e2cf7c2f079a605b324c4fb1e.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0x4a013d18330880167a2507bc7b2a90bd2c912ec7.sol,1135.0,/bdata2/sc/dataset/mainnet_bytecode/0x4a013d18330880167a2507bc7b2a90bd2c912ec7.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0x4a013d18330880167a2507bc7b2a90bd2c912ec7.sol,1138.0,/bdata2/sc/dataset/mainnet_bytecode/0x4a013d18330880167a2507bc7b2a90bd2c912ec7.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0x4a013d18330880167a2507bc7b2a90bd2c912ec7.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x4a013d18330880167a2507bc7b2a90bd2c912ec7.rt.hex,OverflowLoopIterator,0.8.0,SWC-101
/bdata2/sc/dataset/mainnet/0x4793586d32b5915f83538581a7cc08a65d2dd17c.sol,1750.0,/bdata2/sc/dataset/mainnet_bytecode/0x4793586d32b5915f83538581a7cc08a65d2dd17c.rt.hex,OverflowLoopIterator,0.6.5,SWC-101
/bdata2/sc/dataset/mainnet/0x4793586d32b5915f83538581a7cc08a65d2dd17c.sol,1752.0,/bdata2/sc/dataset/mainnet_bytecode/0x4793586d32b5915f83538581a7cc08a65d2dd17c.rt.hex,OverflowLoopIterator,0.6.5,SWC-101
/bdata2/sc/dataset/mainnet/0x4793586d32b5915f83538581a7cc08a65d2dd17c.sol,1753.0,/bdata2/sc/dataset/mainnet_bytecode/0x4793586d32b5915f83538581a7cc08a65d2dd17c.rt.hex,OverflowLoopIterator,0.6.5,SWC-101
/bdata2/sc/dataset/mainnet/0x91E28917Db0be0A2BC13C2f84483aeC3833186dD.sol,588.0,/bdata2/sc/dataset/mainnet_bytecode/0x91E28917Db0be0A2BC13C2f84483aeC3833186dD.rt.hex,OverflowLoopIterator,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x91E28917Db0be0A2BC13C2f84483aeC3833186dD.sol,601.0,/bdata2/sc/dataset/mainnet_bytecode/0x91E28917Db0be0A2BC13C2f84483aeC3833186dD.rt.hex,OverflowLoopIterator,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x9b121e19fc09b777ffa6fbd58ab980d1cf0503c4.sol,1388.0,/bdata2/sc/dataset/mainnet_bytecode/0x9b121e19fc09b777ffa6fbd58ab980d1cf0503c4.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x9b121e19fc09b777ffa6fbd58ab980d1cf0503c4.sol,1377.0,/bdata2/sc/dataset/mainnet_bytecode/0x9b121e19fc09b777ffa6fbd58ab980d1cf0503c4.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x9b121e19fc09b777ffa6fbd58ab980d1cf0503c4.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x9b121e19fc09b777ffa6fbd58ab980d1cf0503c4.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xc9f7fe06e2874606d6921442e1421c888497706b.sol,324.0,/bdata2/sc/dataset/mainnet_bytecode/0xc9f7fe06e2874606d6921442e1421c888497706b.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xc9f7fe06e2874606d6921442e1421c888497706b.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xc9f7fe06e2874606d6921442e1421c888497706b.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.sol,382.0,/bdata2/sc/dataset/mainnet_bytecode/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.rt.hex,OverflowLoopIterator,v0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.sol,392.0,/bdata2/sc/dataset/mainnet_bytecode/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.rt.hex,OverflowLoopIterator,v0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.sol,62.0,/bdata2/sc/dataset/mainnet_bytecode/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.rt.hex,OverflowLoopIterator,v0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.sol,62.0,/bdata2/sc/dataset/mainnet_bytecode/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.rt.hex,OverflowLoopIterator,v0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.sol,63.0,/bdata2/sc/dataset/mainnet_bytecode/0x4a7b59efa94626b5ce4842ced3303ca8afd789ac.rt.hex,OverflowLoopIterator,v0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x6b249a94182219cb1af58a197573dccd9ab94144.sol,240.0,/bdata2/sc/dataset/mainnet_bytecode/0x6b249a94182219cb1af58a197573dccd9ab94144.rt.hex,OverflowLoopIterator,v0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.sol,1476.0,/bdata2/sc/dataset/mainnet_bytecode/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.rt.hex,OverflowLoopIterator,v0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.sol,1478.0,/bdata2/sc/dataset/mainnet_bytecode/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.rt.hex,OverflowLoopIterator,v0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.sol,1481.0,/bdata2/sc/dataset/mainnet_bytecode/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.rt.hex,OverflowLoopIterator,v0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.sol,1486.0,/bdata2/sc/dataset/mainnet_bytecode/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.rt.hex,OverflowLoopIterator,v0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.sol,1476.0,/bdata2/sc/dataset/mainnet_bytecode/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.rt.hex,OverflowLoopIterator,v0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.rt.hex,OverflowLoopIterator,v0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x6f33a7842ad134b2f4bcbedb34bce299dad56c97.rt.hex,OverflowLoopIterator,v0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x8Fb4192942011C83Df48D15800F22f7D3a6b0974.sol,587.0,/bdata2/sc/dataset/mainnet_bytecode/0x8Fb4192942011C83Df48D15800F22f7D3a6b0974.rt.hex,OverflowLoopIterator,0.8.11,SWC-101
/bdata2/sc/dataset/mainnet/0x8Fb4192942011C83Df48D15800F22f7D3a6b0974.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x8Fb4192942011C83Df48D15800F22f7D3a6b0974.rt.hex,OverflowLoopIterator,0.8.11,SWC-101
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,342.0,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,342.0,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,295.0,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,296.0,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,296.0,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,329.0,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,329.0,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
/bdata2/sc/dataset/mainnet/0x499b78d0ef68272804C9661d7a12dcC7208BC322.sol,,/bdata2/sc/dataset/mainnet_bytecode/0x499b78d0ef68272804C9661d7a12dcC7208BC322.rt.hex,OverflowLoopIterator,0.6.6,SWC-101
