address,location,vulnerability,swc_id,severity,vulnerable_contract,vulnerable_function,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xDB6C8cFDd7c1C0F8895CDBC01Dbf4A6D4B6d2a29.sol,1026.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x9058aAbEdEfe652b1d85DBBAB48Dfa78db613C44.sol,410.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x9058aAbEdEfe652b1d85DBBAB48Dfa78db613C44.sol,1307.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x86fdd4a6438d448a794a44abbe47d57590b3350d.sol,1505.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x86fdd4a6438d448a794a44abbe47d57590b3350d.sol,1672.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x9935e12F0218E61c27D7f23eAC9A9D6881a078eC.sol,1275.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x9935e12F0218E61c27D7f23eAC9A9D6881a078eC.sol,491.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x4704a7cBd4d913d1233765B70531D601b4384011.sol,1250.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x4704a7cBd4d913d1233765B70531D601b4384011.sol,408.0,Unprotected Selfdestruct,106,High,ReflexerOpen,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x4704a7cBd4d913d1233765B70531D601b4384011.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x05DFa8deac975d8Cf58fe85CAA7040a28C7f9F94.sol,,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x05DFa8deac975d8Cf58fe85CAA7040a28C7f9F94.sol,956.0,Unprotected Selfdestruct,106,High,StrategyStorage,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x05DFa8deac975d8Cf58fe85CAA7040a28C7f9F94.sol,29.0,Unprotected Selfdestruct,106,High,BundleStorage,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x05DFa8deac975d8Cf58fe85CAA7040a28C7f9F94.sol,226.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x08AC78B418fCB0DDF1096533856A757C28d430d7.sol,1353.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x08AC78B418fCB0DDF1096533856A757C28d430d7.sol,683.0,Unprotected Selfdestruct,106,High,FLDyDx,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x08AC78B418fCB0DDF1096533856A757C28d430d7.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe06224593D9c860B2fBF39eEA3b9B8A85b77Fbc4.sol,1266.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe06224593D9c860B2fBF39eEA3b9B8A85b77Fbc4.sol,1289.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe1804b756188F63f723d2FECc02988D0Cc1aB823.sol,410.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe1804b756188F63f723d2FECc02988D0Cc1aB823.sol,977.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x254cA89a00d53ab61de2Ba5641DBDC01aE48aed4.sol,514.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x254cA89a00d53ab61de2Ba5641DBDC01aE48aed4.sol,515.0,Unprotected Selfdestruct,106,High,PullToken,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x254cA89a00d53ab61de2Ba5641DBDC01aE48aed4.sol,1031.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xa052eD427EFa63B5bb87c409449a47e7C50317e3.sol,838.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xa052eD427EFa63B5bb87c409449a47e7C50317e3.sol,411.0,Unprotected Selfdestruct,106,High,RariWithdraw,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xa052eD427EFa63B5bb87c409449a47e7C50317e3.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0CA4255b37DD083dBD48Ca74d575F46037992520.sol,1271.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0CA4255b37DD083dBD48Ca74d575F46037992520.sol,408.0,Unprotected Selfdestruct,106,High,UniSupplyV3,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0CA4255b37DD083dBD48Ca74d575F46037992520.sol,1289.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x910F73Fb8C0Bd15423c0D0BaD9F1ed95187a48fD.sol,1250.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x910F73Fb8C0Bd15423c0D0BaD9F1ed95187a48fD.sol,411.0,Unprotected Selfdestruct,106,High,LidoUnwrap,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x910F73Fb8C0Bd15423c0D0BaD9F1ed95187a48fD.sol,1277.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xd7a36cd4ce7ccc2f1376dc5c48bac84380a4f698.sol,1364.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xd7a36cd4ce7ccc2f1376dc5c48bac84380a4f698.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xb247cD4cab056800cCDa7cE1AFB781a8bFA9b57A.sol,1301.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xb247cD4cab056800cCDa7cE1AFB781a8bFA9b57A.sol,411.0,Unprotected Selfdestruct,106,High,GUniDeposit,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xb247cD4cab056800cCDa7cE1AFB781a8bFA9b57A.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x6fe6b0eeeec7b05d663a99c0805e1a18fbdc6e59.sol,2006.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x6fe6b0eeeec7b05d663a99c0805e1a18fbdc6e59.sol,408.0,Unprotected Selfdestruct,106,High,FLAaveV2,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x6fe6b0eeeec7b05d663a99c0805e1a18fbdc6e59.sol,2057.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x20b78854658011394c931ef2bf3ceea2fe62e7f0.sol,1505.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x20b78854658011394c931ef2bf3ceea2fe62e7f0.sol,1685.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x4a7dd38D2BcA817fb68165155F869ca4179d8060.sol,1237.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x4a7dd38D2BcA817fb68165155F869ca4179d8060.sol,408.0,Unprotected Selfdestruct,106,High,LidoStake,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x4a7dd38D2BcA817fb68165155F869ca4179d8060.sol,399.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x5ab0244a00a733f16e6b238b462bdf3538c698e1.sol,1505.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x5ab0244a00a733f16e6b238b462bdf3538c698e1.sol,1674.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x6F7cD7C0Dd3634E14bAB91FDF3bCE0a4315b3C59.sol,1292.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x6F7cD7C0Dd3634E14bAB91FDF3bCE0a4315b3C59.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0a5e900E8261F826484BD96F0da564C5bB365Ffa.sol,,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0a5e900E8261F826484BD96F0da564C5bB365Ffa.sol,947.0,Unprotected Selfdestruct,106,High,StrategyStorage,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0a5e900E8261F826484BD96F0da564C5bB365Ffa.sol,964.0,Unprotected Selfdestruct,106,High,BundleStorage,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0a5e900E8261F826484BD96F0da564C5bB365Ffa.sol,408.0,Unprotected Selfdestruct,106,High,SubStorage,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0a5e900E8261F826484BD96F0da564C5bB365Ffa.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xdf24ed1250fbfa274316b50Bc9A009aFA8F61E16.sol,945.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xdf24ed1250fbfa274316b50Bc9A009aFA8F61E16.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x5612e490c9549486dF16b34EBfD0E8b6cF6a1717.sol,514.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x5612e490c9549486dF16b34EBfD0E8b6cF6a1717.sol,515.0,Unprotected Selfdestruct,106,High,SendToken,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x5612e490c9549486dF16b34EBfD0E8b6cF6a1717.sol,1031.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x70907d840aBBc984Fd949311d2f005e6aC4a4D7a.sol,407.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x70907d840aBBc984Fd949311d2f005e6aC4a4D7a.sol,974.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x77A05c15f62F1fA6471D466001E21C1B189fcA9F.sol,838.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x77A05c15f62F1fA6471D466001E21C1B189fcA9F.sol,411.0,Unprotected Selfdestruct,106,High,RariDeposit,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x77A05c15f62F1fA6471D466001E21C1B189fcA9F.sol,1256.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x331D7C3F6E710cB6cFE94c4Aa04AC3345AC00e00.sol,1246.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x331D7C3F6E710cB6cFE94c4Aa04AC3345AC00e00.sol,408.0,Unprotected Selfdestruct,106,High,UniCollectV3,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x331D7C3F6E710cB6cFE94c4Aa04AC3345AC00e00.sol,1270.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x6D06C6c2BCeaEC31b0F8Cd68C594120dDCcCC427.sol,1426.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x6D06C6c2BCeaEC31b0F8Cd68C594120dDCcCC427.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe35Fb12fE9796847751076aCf5ee7d124108612C.sol,1057.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe35Fb12fE9796847751076aCf5ee7d124108612C.sol,411.0,Unprotected Selfdestruct,106,High,AutomationV2Unsub,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe35Fb12fE9796847751076aCf5ee7d124108612C.sol,1085.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x683a0fd868857cc9F0f1dc9c7fDbE1be04506583.sol,,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x683a0fd868857cc9F0f1dc9c7fDbE1be04506583.sol,207.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x5C7a9f4635AE4F95da2e45317311AAe255FB71B3.sol,,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x5C7a9f4635AE4F95da2e45317311AAe255FB71B3.sol,925.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe7F76594123683DE9178DE4496C553B50Ec95aBf.sol,1470.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xe7F76594123683DE9178DE4496C553B50Ec95aBf.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xD8a14d447AB6789F3bf1Eb763b6306db3FC3d666.sol,,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xD8a14d447AB6789F3bf1Eb763b6306db3FC3d666.sol,,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xC3d89139508A3883775D3d1E62E2A0fea363b448.sol,1275.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xC3d89139508A3883775D3d1E62E2A0fea363b448.sol,518.0,Unprotected Selfdestruct,106,High,CompCollateralSwitch,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0xC3d89139508A3883775D3d1E62E2A0fea363b448.sol,1242.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x837D6E7F469b3cC820B0a6Da25415D5aE0A861c4.sol,1175.0,Unprotected Selfdestruct,106,High,AdminAuth,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x837D6E7F469b3cC820B0a6Da25415D5aE0A861c4.sol,408.0,Unprotected Selfdestruct,106,High,YearnSupply,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x837D6E7F469b3cC820B0a6Da25415D5aE0A861c4.sol,848.0,Unprotected Selfdestruct,106,High,DFSRegistry,kill,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x0304ca88ec05853c4fd1adf44c6f354fad927a83.sol,424.0,Unprotected Selfdestruct,106,High,FlightDelayDatabase,destruct,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x0821f459bfbe966bb93ad220ece6e1bdfcadeab3.sol,187.0,Unprotected Selfdestruct,106,High,TokenERC20,selfdestructs,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x7daa6b6a7c761315c75cb080f3baa2c310a0c60f.sol,204.0,Unprotected Selfdestruct,106,High,RapidProfit,removeContract,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x8382380e8956173ee437e0f70d406ce51fe37577.sol,398.0,Unprotected Selfdestruct,106,High,FlightDelayAccessController,destruct,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x34afa7ff9a8eb4d8e61145ca81e2d0dab7b03662.sol,9.0,Unprotected Selfdestruct,106,High,Destroyable,destroy,v0.4.18,SWC-106
