address,location,filepath,vulnerability,severity,column,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xfd69d23f9cd9021404f64933f532b0f78618d35d.sol,1345,/bdata2/sc/dataset/mainnet/0xfd69d23f9cd9021404f64933f532b0f78618d35d.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xffc42ae9681e962b27f525e771e6087790b5f281.sol,549,/bdata2/sc/dataset/mainnet/0xffc42ae9681e962b27f525e771e6087790b5f281.sol,SOLIDITY_TX_ORIGIN,2,8,0.8.6,SWC-115
/bdata2/sc/dataset/mainnet/0x05ce4aa3a14b7495d7ce9b8e9db867c96415fc9f.sol,1353,/bdata2/sc/dataset/mainnet/0x05ce4aa3a14b7495d7ce9b8e9db867c96415fc9f.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.0,SWC-115
/bdata2/sc/dataset/mainnet/0x05ce4aa3a14b7495d7ce9b8e9db867c96415fc9f.sol,1354,/bdata2/sc/dataset/mainnet/0x05ce4aa3a14b7495d7ce9b8e9db867c96415fc9f.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.0,SWC-115
/bdata2/sc/dataset/mainnet/0xbcbcffc799345be7541c92b14d9886813080d332.sol,324,/bdata2/sc/dataset/mainnet/0xbcbcffc799345be7541c92b14d9886813080d332.sol,SOLIDITY_TX_ORIGIN,2,30,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xbcbcffc799345be7541c92b14d9886813080d332.sol,364,/bdata2/sc/dataset/mainnet/0xbcbcffc799345be7541c92b14d9886813080d332.sol,SOLIDITY_TX_ORIGIN,2,13,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xb29728E32517C327AC88712cd0666Ec4Bf894bea.sol,744,/bdata2/sc/dataset/mainnet/0xb29728E32517C327AC88712cd0666Ec4Bf894bea.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0xb29728E32517C327AC88712cd0666Ec4Bf894bea.sol,745,/bdata2/sc/dataset/mainnet/0xb29728E32517C327AC88712cd0666Ec4Bf894bea.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0xd26ebecfa9f0dc476589626d0f220f7e8ed27e2c.sol,1344,/bdata2/sc/dataset/mainnet/0xd26ebecfa9f0dc476589626d0f220f7e8ed27e2c.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x1476B9B8ECb038AFb6BEC7f8cD2FCF5263dF3539.sol,741,/bdata2/sc/dataset/mainnet/0x1476B9B8ECb038AFb6BEC7f8cD2FCF5263dF3539.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0x1476B9B8ECb038AFb6BEC7f8cD2FCF5263dF3539.sol,750,/bdata2/sc/dataset/mainnet/0x1476B9B8ECb038AFb6BEC7f8cD2FCF5263dF3539.sol,SOLIDITY_TX_ORIGIN,2,20,0.8.4,SWC-115
/bdata2/sc/dataset/mainnet/0xC71a0306a0A628C616DAC42097bDc21EcDBc5d9d.sol,2221,/bdata2/sc/dataset/mainnet/0xC71a0306a0A628C616DAC42097bDc21EcDBc5d9d.sol,SOLIDITY_TX_ORIGIN,2,57,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0xC71a0306a0A628C616DAC42097bDc21EcDBc5d9d.sol,2222,/bdata2/sc/dataset/mainnet/0xC71a0306a0A628C616DAC42097bDc21EcDBc5d9d.sol,SOLIDITY_TX_ORIGIN,2,39,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0x77cdf20e2442cd38c0a704e370fe8a75107abd95.sol,302,/bdata2/sc/dataset/mainnet/0x77cdf20e2442cd38c0a704e370fe8a75107abd95.sol,SOLIDITY_TX_ORIGIN,2,24,0.8.10,SWC-115
/bdata2/sc/dataset/mainnet/0x22b23f735e28b0eb0fea4356bf93e6a1034f1bf1.sol,255,/bdata2/sc/dataset/mainnet/0x22b23f735e28b0eb0fea4356bf93e6a1034f1bf1.sol,SOLIDITY_TX_ORIGIN,2,24,0.8.10,SWC-115
/bdata2/sc/dataset/mainnet/0x366556e529063829ca066dd5877a76414c0bc7ee.sol,924,/bdata2/sc/dataset/mainnet/0x366556e529063829ca066dd5877a76414c0bc7ee.sol,SOLIDITY_TX_ORIGIN,2,31,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0x2e006CC67E282E1c92692E796287E269665C1741.sol,937,/bdata2/sc/dataset/mainnet/0x2e006CC67E282E1c92692E796287E269665C1741.sol,SOLIDITY_TX_ORIGIN,2,27,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0x8f8f69e1d3edc5b72d212ab4f2d968dfa255a2e2.sol,34,/bdata2/sc/dataset/mainnet/0x8f8f69e1d3edc5b72d212ab4f2d968dfa255a2e2.sol,SOLIDITY_TX_ORIGIN,2,42,v0.4.24,SWC-115
/bdata2/sc/dataset/mainnet/0xe31c00110D827C29370f655513707feeC02c25eD.sol,49,/bdata2/sc/dataset/mainnet/0xe31c00110D827C29370f655513707feeC02c25eD.sol,SOLIDITY_TX_ORIGIN,2,29,0.5.10,SWC-115
/bdata2/sc/dataset/mainnet/0xe31c00110D827C29370f655513707feeC02c25eD.sol,60,/bdata2/sc/dataset/mainnet/0xe31c00110D827C29370f655513707feeC02c25eD.sol,SOLIDITY_TX_ORIGIN,2,29,0.5.10,SWC-115
/bdata2/sc/dataset/mainnet/0x2f848984984d6c3c036174ce627703edaf780479.sol,871,/bdata2/sc/dataset/mainnet/0x2f848984984d6c3c036174ce627703edaf780479.sol,SOLIDITY_TX_ORIGIN,2,44,0.8.16,SWC-115
/bdata2/sc/dataset/mainnet/0xfee90aae42d4ee7c36989f11bf8b0085dab86ad0.sol,241,/bdata2/sc/dataset/mainnet/0xfee90aae42d4ee7c36989f11bf8b0085dab86ad0.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xfee90aae42d4ee7c36989f11bf8b0085dab86ad0.sol,245,/bdata2/sc/dataset/mainnet/0xfee90aae42d4ee7c36989f11bf8b0085dab86ad0.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x03160a9d8f15bf318bfea4dc60280453436ba831.sol,1186,/bdata2/sc/dataset/mainnet/0x03160a9d8f15bf318bfea4dc60280453436ba831.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x32B04416efB1664ccbe816687d0F001776d8edEE.sol,240,/bdata2/sc/dataset/mainnet/0x32B04416efB1664ccbe816687d0F001776d8edEE.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x32B04416efB1664ccbe816687d0F001776d8edEE.sol,244,/bdata2/sc/dataset/mainnet/0x32B04416efB1664ccbe816687d0F001776d8edEE.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xc996bc72bdaebf3abc9e48803cddf4179504dbb9.sol,2476,/bdata2/sc/dataset/mainnet/0xc996bc72bdaebf3abc9e48803cddf4179504dbb9.sol,SOLIDITY_TX_ORIGIN,2,25,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x824571b617cd84bc9ce6493a6e6d738d53f5034e.sol,239,/bdata2/sc/dataset/mainnet/0x824571b617cd84bc9ce6493a6e6d738d53f5034e.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x824571b617cd84bc9ce6493a6e6d738d53f5034e.sol,243,/bdata2/sc/dataset/mainnet/0x824571b617cd84bc9ce6493a6e6d738d53f5034e.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xbBb6CACa1502b06EdE33CBecCE01598CfA6BBA79.sol,230,/bdata2/sc/dataset/mainnet/0xbBb6CACa1502b06EdE33CBecCE01598CfA6BBA79.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xbBb6CACa1502b06EdE33CBecCE01598CfA6BBA79.sol,234,/bdata2/sc/dataset/mainnet/0xbBb6CACa1502b06EdE33CBecCE01598CfA6BBA79.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x05D0aF6C8409769D22c85d9b416eB6521A86aB04.sol,231,/bdata2/sc/dataset/mainnet/0x05D0aF6C8409769D22c85d9b416eB6521A86aB04.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x05D0aF6C8409769D22c85d9b416eB6521A86aB04.sol,235,/bdata2/sc/dataset/mainnet/0x05D0aF6C8409769D22c85d9b416eB6521A86aB04.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x3dc4f6f76afd11bc673988f4851aa0afb6bcc23c.sol,241,/bdata2/sc/dataset/mainnet/0x3dc4f6f76afd11bc673988f4851aa0afb6bcc23c.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x3dc4f6f76afd11bc673988f4851aa0afb6bcc23c.sol,245,/bdata2/sc/dataset/mainnet/0x3dc4f6f76afd11bc673988f4851aa0afb6bcc23c.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xF1A9E17BAbf880dBfb25dFa6db6275a406160268.sol,187,/bdata2/sc/dataset/mainnet/0xF1A9E17BAbf880dBfb25dFa6db6275a406160268.sol,SOLIDITY_TX_ORIGIN,2,16,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0xF1A9E17BAbf880dBfb25dFa6db6275a406160268.sol,191,/bdata2/sc/dataset/mainnet/0xF1A9E17BAbf880dBfb25dFa6db6275a406160268.sol,SOLIDITY_TX_ORIGIN,2,18,0.7.3,SWC-115
/bdata2/sc/dataset/mainnet/0xea2796d73e24591e61b27b21c13c4deb01a2cc3d.sol,1201,/bdata2/sc/dataset/mainnet/0xea2796d73e24591e61b27b21c13c4deb01a2cc3d.sol,SOLIDITY_TX_ORIGIN,2,32,0.6.6,SWC-115
/bdata2/sc/dataset/mainnet/0x461af37eb4d7583436be5c63994a39b0330d0618.sol,543,/bdata2/sc/dataset/mainnet/0x461af37eb4d7583436be5c63994a39b0330d0618.sol,SOLIDITY_TX_ORIGIN,2,17,0.8.15,SWC-115
/bdata2/sc/dataset/mainnet/0x0Ab862907Ec8F1e76D7C58F4b442931433C54c63.sol,700,/bdata2/sc/dataset/mainnet/0x0Ab862907Ec8F1e76D7C58F4b442931433C54c63.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0x9e025Aa20548aD6b9742c57E728636B3704a0A4F.sol,1142,/bdata2/sc/dataset/mainnet/0x9e025Aa20548aD6b9742c57E728636B3704a0A4F.sol,SOLIDITY_TX_ORIGIN,2,43,0.8.13,SWC-115
/bdata2/sc/dataset/mainnet/0x9e025Aa20548aD6b9742c57E728636B3704a0A4F.sol,1142,/bdata2/sc/dataset/mainnet/0x9e025Aa20548aD6b9742c57E728636B3704a0A4F.sol,SOLIDITY_TX_ORIGIN,2,79,0.8.13,SWC-115
/bdata2/sc/dataset/mainnet/0x384Eab89048520e35309E48Ea933D845C495A613.sol,843,/bdata2/sc/dataset/mainnet/0x384Eab89048520e35309E48Ea933D845C495A613.sol,SOLIDITY_TX_ORIGIN,2,8,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0x0d66db60dfe96f0b15bbb5644cf74183bbaf0ca4.sol,240,/bdata2/sc/dataset/mainnet/0x0d66db60dfe96f0b15bbb5644cf74183bbaf0ca4.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x0d66db60dfe96f0b15bbb5644cf74183bbaf0ca4.sol,244,/bdata2/sc/dataset/mainnet/0x0d66db60dfe96f0b15bbb5644cf74183bbaf0ca4.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x6023a8bd125a4746b9eb9766815fcee5541895fe.sol,3835,/bdata2/sc/dataset/mainnet/0x6023a8bd125a4746b9eb9766815fcee5541895fe.sol,SOLIDITY_TX_ORIGIN,2,30,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0x6023a8bd125a4746b9eb9766815fcee5541895fe.sol,3979,/bdata2/sc/dataset/mainnet/0x6023a8bd125a4746b9eb9766815fcee5541895fe.sol,SOLIDITY_TX_ORIGIN,2,33,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0x69d32d8cfe99ec810c72871a058873457f0ead22.sol,1036,/bdata2/sc/dataset/mainnet/0x69d32d8cfe99ec810c72871a058873457f0ead22.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0x69d32d8cfe99ec810c72871a058873457f0ead22.sol,1037,/bdata2/sc/dataset/mainnet/0x69d32d8cfe99ec810c72871a058873457f0ead22.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0xd558f0c903ccac458495f0dc776dbcc78f1adf79.sol,2268,/bdata2/sc/dataset/mainnet/0xd558f0c903ccac458495f0dc776dbcc78f1adf79.sol,SOLIDITY_TX_ORIGIN,2,31,v0.4.25,SWC-115
/bdata2/sc/dataset/mainnet/0xe25a543d76a0d2524aa3b7860791aef6a7f9e139.sol,1270,/bdata2/sc/dataset/mainnet/0xe25a543d76a0d2524aa3b7860791aef6a7f9e139.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x95524d4ebad0336453426b63491459e83a518737.sol,1345,/bdata2/sc/dataset/mainnet/0x95524d4ebad0336453426b63491459e83a518737.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x8da92c2869d29481bcb36a145d8bbf2baa0203ee.sol,1383,/bdata2/sc/dataset/mainnet/0x8da92c2869d29481bcb36a145d8bbf2baa0203ee.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.13,SWC-115
/bdata2/sc/dataset/mainnet/0x8da92c2869d29481bcb36a145d8bbf2baa0203ee.sol,1394,/bdata2/sc/dataset/mainnet/0x8da92c2869d29481bcb36a145d8bbf2baa0203ee.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.13,SWC-115
/bdata2/sc/dataset/mainnet/0x067D27A9ac79bF6c8185B977d56bf75bb255595A.sol,773,/bdata2/sc/dataset/mainnet/0x067D27A9ac79bF6c8185B977d56bf75bb255595A.sol,SOLIDITY_TX_ORIGIN,2,27,0.8.14,SWC-115
/bdata2/sc/dataset/mainnet/0xe256b1beaf43519c8403b33e00792b102bf6f69e.sol,760,/bdata2/sc/dataset/mainnet/0xe256b1beaf43519c8403b33e00792b102bf6f69e.sol,SOLIDITY_TX_ORIGIN,2,27,0.8.14,SWC-115
/bdata2/sc/dataset/mainnet/0x7997aBceF3c9abA7336A69666bC70b94461fD016.sol,231,/bdata2/sc/dataset/mainnet/0x7997aBceF3c9abA7336A69666bC70b94461fD016.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x7997aBceF3c9abA7336A69666bC70b94461fD016.sol,235,/bdata2/sc/dataset/mainnet/0x7997aBceF3c9abA7336A69666bC70b94461fD016.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x71eA5470b8fA25025177eFbe97341Cf741F4B575.sol,1408,/bdata2/sc/dataset/mainnet/0x71eA5470b8fA25025177eFbe97341Cf741F4B575.sol,SOLIDITY_TX_ORIGIN,2,32,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xbb0616A03a3ECcE66657c5866e8bd5cCbb867a6b.sol,1545,/bdata2/sc/dataset/mainnet/0xbb0616A03a3ECcE66657c5866e8bd5cCbb867a6b.sol,SOLIDITY_TX_ORIGIN,2,27,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xbb0616A03a3ECcE66657c5866e8bd5cCbb867a6b.sol,1546,/bdata2/sc/dataset/mainnet/0xbb0616A03a3ECcE66657c5866e8bd5cCbb867a6b.sol,SOLIDITY_TX_ORIGIN,2,24,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x56665e813aad8F4B999B82e7f11d928b2a06FB6D.sol,234,/bdata2/sc/dataset/mainnet/0x56665e813aad8F4B999B82e7f11d928b2a06FB6D.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x56665e813aad8F4B999B82e7f11d928b2a06FB6D.sol,238,/bdata2/sc/dataset/mainnet/0x56665e813aad8F4B999B82e7f11d928b2a06FB6D.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x964906FD79fDe6c0AF6523f2b5C79e53dDa97eB7.sol,236,/bdata2/sc/dataset/mainnet/0x964906FD79fDe6c0AF6523f2b5C79e53dDa97eB7.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x964906FD79fDe6c0AF6523f2b5C79e53dDa97eB7.sol,240,/bdata2/sc/dataset/mainnet/0x964906FD79fDe6c0AF6523f2b5C79e53dDa97eB7.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x93B0eACbbdA7a51f87C5b6ea249234ccE5564967.sol,1017,/bdata2/sc/dataset/mainnet/0x93B0eACbbdA7a51f87C5b6ea249234ccE5564967.sol,SOLIDITY_TX_ORIGIN,2,12,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x978917738ec4e4a957480c3bc738d778d2787c01.sol,1349,/bdata2/sc/dataset/mainnet/0x978917738ec4e4a957480c3bc738d778d2787c01.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0x1903b5830e87ab0ca56feff4d4a348c691992f13.sol,1344,/bdata2/sc/dataset/mainnet/0x1903b5830e87ab0ca56feff4d4a348c691992f13.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x3874bde46b204e91479e05506fe853b2977e3aac.sol,1344,/bdata2/sc/dataset/mainnet/0x3874bde46b204e91479e05506fe853b2977e3aac.sol,SOLIDITY_TX_ORIGIN,2,16,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xe094f485404ea75d4fb95ca79ef0f7fdbab682fc.sol,225,/bdata2/sc/dataset/mainnet/0xe094f485404ea75d4fb95ca79ef0f7fdbab682fc.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xe094f485404ea75d4fb95ca79ef0f7fdbab682fc.sol,229,/bdata2/sc/dataset/mainnet/0xe094f485404ea75d4fb95ca79ef0f7fdbab682fc.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,89,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,16,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,128,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,6,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,141,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,6,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,197,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,19,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,243,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,6,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,285,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,6,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,296,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,6,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,307,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,18,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,1280,/bdata2/sc/dataset/mainnet/0xE23c8f8aB1Cdd56D89F181c22Bf43e5b53871E08.sol,SOLIDITY_TX_ORIGIN,2,25,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x5cf412357a61fe8531e1c7603a6087e071e85925.sol,482,/bdata2/sc/dataset/mainnet/0x5cf412357a61fe8531e1c7603a6087e071e85925.sol,SOLIDITY_TX_ORIGIN,2,8,0.8.10,SWC-115
/bdata2/sc/dataset/mainnet/0xA8507e388ad9Bf69Ac1F6D55fE405B502366C334.sol,1731,/bdata2/sc/dataset/mainnet/0xA8507e388ad9Bf69Ac1F6D55fE405B502366C334.sol,SOLIDITY_TX_ORIGIN,2,12,0.8.10,SWC-115
/bdata2/sc/dataset/mainnet/0xdd9b400165ef14c7ec3ef764ddfbb0b0a179a8c5.sol,1035,/bdata2/sc/dataset/mainnet/0xdd9b400165ef14c7ec3ef764ddfbb0b0a179a8c5.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0xdd9b400165ef14c7ec3ef764ddfbb0b0a179a8c5.sol,1036,/bdata2/sc/dataset/mainnet/0xdd9b400165ef14c7ec3ef764ddfbb0b0a179a8c5.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0xad86f76c95f3b82dcb243c0ac3bf37aa588cf6cd.sol,2720,/bdata2/sc/dataset/mainnet/0xad86f76c95f3b82dcb243c0ac3bf37aa588cf6cd.sol,SOLIDITY_TX_ORIGIN,2,22,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xFB0aDcB3CBc9975517601d270299E2b930589dB3.sol,1172,/bdata2/sc/dataset/mainnet/0xFB0aDcB3CBc9975517601d270299E2b930589dB3.sol,SOLIDITY_TX_ORIGIN,2,37,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0xFB0aDcB3CBc9975517601d270299E2b930589dB3.sol,1191,/bdata2/sc/dataset/mainnet/0xFB0aDcB3CBc9975517601d270299E2b930589dB3.sol,SOLIDITY_TX_ORIGIN,2,30,0.6.12,SWC-115
/bdata2/sc/dataset/mainnet/0x1937Ad0E4c195dA502c57F584d3cf2B446C1B02f.sol,824,/bdata2/sc/dataset/mainnet/0x1937Ad0E4c195dA502c57F584d3cf2B446C1B02f.sol,SOLIDITY_TX_ORIGIN,2,26,0.8.13,SWC-115
/bdata2/sc/dataset/mainnet/0xd56fc4e6b20113bce216909a2e0b99c152687516.sol,1411,/bdata2/sc/dataset/mainnet/0xd56fc4e6b20113bce216909a2e0b99c152687516.sol,SOLIDITY_TX_ORIGIN,2,15,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x88daf6986837d248763ac38f8b9ca9775e95b2e9.sol,1244,/bdata2/sc/dataset/mainnet/0x88daf6986837d248763ac38f8b9ca9775e95b2e9.sol,SOLIDITY_TX_ORIGIN,2,15,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0xCa3ebA42eA6E7A25fCea4F8D11145FBd63374F46.sol,225,/bdata2/sc/dataset/mainnet/0xCa3ebA42eA6E7A25fCea4F8D11145FBd63374F46.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0xCa3ebA42eA6E7A25fCea4F8D11145FBd63374F46.sol,229,/bdata2/sc/dataset/mainnet/0xCa3ebA42eA6E7A25fCea4F8D11145FBd63374F46.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x84a3e7719ef0105c515b85b5800fc35a823cb3de.sol,63,/bdata2/sc/dataset/mainnet/0x84a3e7719ef0105c515b85b5800fc35a823cb3de.sol,SOLIDITY_TX_ORIGIN,2,8,0.8.7,SWC-115
/bdata2/sc/dataset/mainnet/0x87FadeC1E2DF07746F05B0c32c0B16C625b33C67.sol,229,/bdata2/sc/dataset/mainnet/0x87FadeC1E2DF07746F05B0c32c0B16C625b33C67.sol,SOLIDITY_TX_ORIGIN,2,55,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x87FadeC1E2DF07746F05B0c32c0B16C625b33C67.sol,233,/bdata2/sc/dataset/mainnet/0x87FadeC1E2DF07746F05B0c32c0B16C625b33C67.sol,SOLIDITY_TX_ORIGIN,2,51,0.8.17,SWC-115
/bdata2/sc/dataset/mainnet/0x0cb55b19e606983dafe3cd359997cbac890118a2.sol,1037,/bdata2/sc/dataset/mainnet/0x0cb55b19e606983dafe3cd359997cbac890118a2.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0x0cb55b19e606983dafe3cd359997cbac890118a2.sol,1038,/bdata2/sc/dataset/mainnet/0x0cb55b19e606983dafe3cd359997cbac890118a2.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.9,SWC-115
/bdata2/sc/dataset/mainnet/0xb0bbdd3992be0037744682fb2d3b933485e16333.sol,743,/bdata2/sc/dataset/mainnet/0xb0bbdd3992be0037744682fb2d3b933485e16333.sol,SOLIDITY_TX_ORIGIN,2,61,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0xb0bbdd3992be0037744682fb2d3b933485e16333.sol,744,/bdata2/sc/dataset/mainnet/0xb0bbdd3992be0037744682fb2d3b933485e16333.sol,SOLIDITY_TX_ORIGIN,2,53,0.8.11,SWC-115
/bdata2/sc/dataset/mainnet/0x1d8f8f00cfa6758d7bE78336684788Fb0ee0Fa46.sol,369,/bdata2/sc/dataset/mainnet/0x1d8f8f00cfa6758d7bE78336684788Fb0ee0Fa46.sol,SOLIDITY_TX_ORIGIN,2,94,0.7.6,SWC-115
