address,vulnerability,compiler,SWC_ID,tools
0x172f1dB6c58C524A1Ab616a1E65c19B5DF5545ae,AccessibleSelfdestruct,8,SWC-106,ethainter
0x537a021F3647a64A5a1FEFB7C4D5a5A6DCaE6b9f,AccessibleSelfdestruct,8,SWC-106,ethainter
0xfb6e5c15e7d4bde16e9c02c5f53fc6e4fef3e20d,AccessibleSelfdestruct,8,SWC-106,ethainter
0xBe7F735d7955e0461579E34266f41F928AE06D78,AccessibleSelfdestruct,8,SWC-106,ethainter
0x556476930dd93a25a8439135b89e9d2ffbdc0fcf,AccessibleSelfdestruct,8,SWC-106,ethainter
0xcb28b355b808ff60ee5697d28b6db0e62f133387,AccessibleSelfdestruct,8,SWC-106,ethainter
0xb14226c3FD41e9B1FF85b4f7144CB4096a5D1Ec9,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa58ff9e3ba8e1c271a803ace866483ebac80dcf6,AccessibleSelfdestruct,8,SWC-106,ethainter
0xfa28675bc04fc1e2a12e0e28df2d813b7b9613cd,AccessibleSelfdestruct,8,SWC-106,ethainter
0x6a84e7a0d6dbe26856f96da6c0036d1e9554a0c7,AccessibleSelfdestruct,8,SWC-106,ethainter
0xdbe96a79a64b3cb578e5d5a9c38aff9847cd5e88,AccessibleSelfdestruct,8,SWC-106,ethainter
0xb279d1ed3848cee8ba6dba426be620a289ccef10,AccessibleSelfdestruct,8,SWC-106,ethainter
0x40dd55c7c3610e62a9ddfc25d91d4f14fdc33458,AccessibleSelfdestruct,8,SWC-106,ethainter
0x72afc60b90c976397c37b5c64ddc067ea521d388,AccessibleSelfdestruct,7,SWC-106,ethainter
0xC4608Cb08ecBC109B9FaE4312274f60535a10820,AccessibleSelfdestruct,8,SWC-106,ethainter
0x34afa7ff9a8eb4d8e61145ca81e2d0dab7b03662,AccessibleSelfdestruct,4,SWC-106,ethainter
0x984c151fb579462ece2b173d0fc3fc10a7f15add,AccessibleSelfdestruct,8,SWC-106,ethainter
0xdce79709a13a3945c2c6f1575a9e07644100bea6,AccessibleSelfdestruct,5,SWC-106,ethainter
0xfDF54ec6f2033530d336E6bF4d67645937A2E2b1,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0f33af99f3C124189B8dA7C7BE6Dc08C77a9ddc7,AccessibleSelfdestruct,5,SWC-106,ethainter
0x748f03658de1c94ad7c269688f971107d747fc26,AccessibleSelfdestruct,4,SWC-106,ethainter
0x812408bBD307b839d153b42C19f5b33f780D1dB9,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa77257B729B61b5DE637983fC577A5806Bf2B9dA,AccessibleSelfdestruct,8,SWC-106,ethainter
0xFEb82445aEaA675D59A43CD5833f5A6807f97ea2,AccessibleSelfdestruct,7,SWC-106,ethainter
0x27d77c80A88665342C98Ea31B687A5fc8ca9a445,AccessibleSelfdestruct,7,SWC-106,ethainter
0x01D2A52708d0D8FC4D639F09a13AE87a2aeC4390,AccessibleSelfdestruct,4,SWC-106,ethainter
0x220b544e43900ce1be26a09d0ea97a47fb7df380,AccessibleSelfdestruct,4,SWC-106,ethainter
0x924d8d3b280c5da7cf2b303d0cbc267a0d52cd34,AccessibleSelfdestruct,8,SWC-106,ethainter
0xC081AC663232aA45c35C6ff6117c3999B7bF0eA9,AccessibleSelfdestruct,8,SWC-106,ethainter
0x16faef437179beedcde3fedbba4d85b89a19495a,AccessibleSelfdestruct,5,SWC-106,ethainter
0x1bdc38bae064cad997c200bc4bd99588bf23f3ad,AccessibleSelfdestruct,8,SWC-106,ethainter
0x85a5098b799e6edaeb940a991ed4098c08471d73,AccessibleSelfdestruct,8,SWC-106,ethainter
0xf2210f65235c2fb391ab8650520237e6378e5c5a,AccessibleSelfdestruct,8,SWC-106,ethainter
0x790003fa2c6de865eddc8e10965f27ee1966ec75,AccessibleSelfdestruct,8,SWC-106,ethainter
0xdb219c992570630dd9f159f09843d40bad697786,AccessibleSelfdestruct,8,SWC-106,ethainter
0x630F530Ac523C935cf2528E62D0A06F8900C5b1B,AccessibleSelfdestruct,8,SWC-106,ethainter
0x74864E42b406a6A3a3c9133f448624305b6e75be,AccessibleSelfdestruct,8,SWC-106,ethainter
0x398f92eb965b9f742238d3938c87572463eb291c,AccessibleSelfdestruct,8,SWC-106,ethainter
0x9C7518F7a0f5bC4D57702fcE8C0778F7Fb2f09f8,AccessibleSelfdestruct,7,SWC-106,ethainter
0x6a61363243Cad1BE5caaE5e53284520592deB154,AccessibleSelfdestruct,7,SWC-106,ethainter
0xc3dc9479271fa6bea6448eac133468bd613e7276,AccessibleSelfdestruct,4,SWC-106,ethainter
0x795a89f6d4e97a959fe81aa22772441323783479,AccessibleSelfdestruct,7,SWC-106,ethainter
0x9374035a57a9ef323199c6a1ac352c679d4208f8,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0de8bf93da2f7eecb3d9169422413a9bef4ef628,AccessibleSelfdestruct,8,SWC-106,ethainter
0xf3319a43b922e2ee5c33fb83b8a860344d8279bb,AccessibleSelfdestruct,4,SWC-106,ethainter
0xc52e94f3aa18338075f758d37f5809809d9ec172,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa5055c3cf049effb8583b3eb2d4f86d6d62018f9,AccessibleSelfdestruct,8,SWC-106,ethainter
0x8634Ab5E10F39d22bF8Af7313dD9A1Bc5939Fa20,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0769ab44969d29bbc79ae0f57af5477496419ceb,AccessibleSelfdestruct,4,SWC-106,ethainter
0xd1b5cb3a6ea812c8c444e8d7d5692905df097c0e,AccessibleSelfdestruct,4,SWC-106,ethainter
0xDAaB884D083FE5c38b4679ae194c52f176Bd8783,AccessibleSelfdestruct,5,SWC-106,ethainter
0x8d3703d4dED77473E632dEf20002DAdC86bf4AAD,AccessibleSelfdestruct,5,SWC-106,ethainter
0x883D651429B0829BC045A94F288f3b514021B8C1,AccessibleSelfdestruct,5,SWC-106,ethainter
0x29d6cf436c893c7e44ea926411d5fd4dd763d9b3,AccessibleSelfdestruct,4,SWC-106,ethainter
0x3420aebab3162ca219c916ebacb3495a954b5e55,AccessibleSelfdestruct,4,SWC-106,ethainter
0xdccc53ca8263e79548aff6aa81ccf1c42e2c1a89,AccessibleSelfdestruct,4,SWC-106,ethainter
0x4129c45b929cdb787deaae3d0e27ba5b5cd3e3ca,AccessibleSelfdestruct,4,SWC-106,ethainter
0x08dc9908c01b54c3c28fa56012bf0e8450adc4d8,AccessibleSelfdestruct,4,SWC-106,ethainter
0x032de41b6677cf4f6a40859d50a7e986e3119284,AccessibleSelfdestruct,4,SWC-106,ethainter
0xcf174affbb7be200afa37dfc4cd067ae3cb91054,AccessibleSelfdestruct,7,SWC-106,ethainter
0x9e7145b72abf1d77d5ecd8c2f57e2a518a2e4195,AccessibleSelfdestruct,7,SWC-106,ethainter
0x3d0bca87bdb740f7add3393d33fab57be2ea5246,AccessibleSelfdestruct,8,SWC-106,ethainter
0x1d9489f8c87ec8f3a20e7aca4bb2f489a3b25282,AccessibleSelfdestruct,4,SWC-106,ethainter
0x968d4f63631c73df0461513924298b102b4709e8,AccessibleSelfdestruct,7,SWC-106,ethainter
0x50e08820982a88bd28fc3bbb569971028db4e091,AccessibleSelfdestruct,7,SWC-106,ethainter
0xd8c745572e267a4f4dfd519aaf9f46480c5f20ff,AccessibleSelfdestruct,5,SWC-106,ethainter
0x009109AB7b8CAFf748cdA2F272F36043528Bef2C,AccessibleSelfdestruct,7,SWC-106,ethainter
0x1c0BD1E4da2c3108f6caA64609E89a37531B0f86,AccessibleSelfdestruct,7,SWC-106,ethainter
0xf8B5Fa117f492608b8f16AAE84C69175ead6A38d,AccessibleSelfdestruct,8,SWC-106,ethainter
0x74b2c233a2b148f21d370bc05598f57debfc3bc6,AccessibleSelfdestruct,8,SWC-106,ethainter
0x58357ff93c32be8d2d03c1a27b686387e38d5c7d,AccessibleSelfdestruct,8,SWC-106,ethainter
0xe0191674ce01133a8927a54b3b091e897a1de460,AccessibleSelfdestruct,8,SWC-106,ethainter
0x15bff4f4571e90df5679e68a37db3df98fd42dea,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa2cc011e7b1baa8fc99e654e0383b691d884ca47,AccessibleSelfdestruct,4,SWC-106,ethainter
0x475505cf95487ed4a2c3be8bfad4bc939685a2b9,AccessibleSelfdestruct,8,SWC-106,ethainter
0x4940628d4fd6974eab77ce3c126848f063e9555d,AccessibleSelfdestruct,8,SWC-106,ethainter
0x1b54e8b6073ac7382c42830BE715466aDA11Cf37,AccessibleSelfdestruct,8,SWC-106,ethainter
0x4c60e311d8fba04e313f7e7b3dec61b3028726d1,AccessibleSelfdestruct,4,SWC-106,ethainter
0x63fed9eb6f80f491bddbc853059414c2f8eb6028,AccessibleSelfdestruct,4,SWC-106,ethainter
0x5c8546a7b86ba30202c09a84f5a72644a2a4f7ba,AccessibleSelfdestruct,4,SWC-106,ethainter
0x4b56b693d7e2e3364b5154fd118b4d946722320f,AccessibleSelfdestruct,5,SWC-106,ethainter
0x06ccd63315e43f973b45885485eba1ab3681732a,AccessibleSelfdestruct,5,SWC-106,ethainter
0x11B46B435423599Bf06F2E45e2e3343756e1317e,AccessibleSelfdestruct,6,SWC-106,ethainter
0x3dc9b2febb6ef9d70d9fb3fe0773305fb3eb6bf6,AccessibleSelfdestruct,6,SWC-106,ethainter
0xEf78B55bD7bC090F809535f3B32Bcf1E050815df,AccessibleSelfdestruct,8,SWC-106,ethainter
0x7dDA9F944c3Daf27fbe3B8f27EC5f14FE3fa94BF,AccessibleSelfdestruct,8,SWC-106,ethainter
0xf13da8c414032414fd79088cd09cd89dde75be52,AccessibleSelfdestruct,8,SWC-106,ethainter
0xF61f4F2c896219A90670e19E188eBb93FCc002E8,AccessibleSelfdestruct,8,SWC-106,ethainter
0xe23FBE7e4AA0A51C31CB986ED0aD12ED06A38f40,AccessibleSelfdestruct,8,SWC-106,ethainter
0x322E4eF710fAc0e678306F8B6ae72C741B37d8Ac,AccessibleSelfdestruct,8,SWC-106,ethainter
0x2b37E3A0ef2Bc449633F85b654a9C8D17A575F81,AccessibleSelfdestruct,8,SWC-106,ethainter
0x2709Fd59a27F35997dFf618E3C68ABA1c9e91465,AccessibleSelfdestruct,8,SWC-106,ethainter
0x1612fc28ee0ab882ec99842cde0fc77ff0691e90,AccessibleSelfdestruct,8,SWC-106,ethainter
0x223c6ade533851df03219f6e3d8b763bd47f84cf,AccessibleSelfdestruct,8,SWC-106,ethainter
0xdACbda76132349024815760400Fb28d32fCB315a,AccessibleSelfdestruct,7,SWC-106,ethainter
0xD4afcB8b5843f66ccbd3ef9a9a3f41fb1003AdBf,AccessibleSelfdestruct,7,SWC-106,ethainter
0x3BD2d99003023a2feBFA72dAe7988eE87b075BDa,AccessibleSelfdestruct,7,SWC-106,ethainter
0x481F56994c8B562fdf67890E86C66d55D8AD6281,AccessibleSelfdestruct,7,SWC-106,ethainter
0xd07224EDb47a75639417509623943431C95A18E2,AccessibleSelfdestruct,7,SWC-106,ethainter
0x5fa50ba36ac2792caec10d06f0879f8d547cd893,AccessibleSelfdestruct,8,SWC-106,ethainter
0x7cbb6bf92a288fa3e28cb32a60e4cc0c88d8f2bf,AccessibleSelfdestruct,4,SWC-106,ethainter
0x9A78E9d6538cfDbA0242Ca5eC46771E6132E8085,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa803783B5270230dF64df16a1c5aEe73e27b3078,AccessibleSelfdestruct,8,SWC-106,ethainter
0xAb01C815063178C3021a516ecaf56915fD0E6534,AccessibleSelfdestruct,8,SWC-106,ethainter
0xC4a80f22bf56E0dFa2CB378561B934F41E14bc9f,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0fB2390AEDB2dBeE08cec363c0eD72e9D8e64535,AccessibleSelfdestruct,8,SWC-106,ethainter
0xEBDfAc2ADA81561A36d65B1f12Fc5a8a631Bb0A3,AccessibleSelfdestruct,7,SWC-106,ethainter
0x66a347149fb81c38ec190a6a5bc1d2e207e0cad1,AccessibleSelfdestruct,8,SWC-106,ethainter
0x6552beb4ac789cbfe1e5aa83e0af174bb2c2b874,AccessibleSelfdestruct,8,SWC-106,ethainter
0xb17f7457ec60525631dc04ee44dbde95d8c1389a,AccessibleSelfdestruct,8,SWC-106,ethainter
0x6002cBcFC995182605A91C8a8B66AD0b10278295,AccessibleSelfdestruct,6,SWC-106,ethainter
0x0e1c7b6b1ccd6385412a72ac4bacd98e277ef602,AccessibleSelfdestruct,8,SWC-106,ethainter
0x38ca499bb3b405fcc4a9cfc9d1c119f0bcf05e6f,AccessibleSelfdestruct,4,SWC-106,ethainter
0x9f352d623371eda3a28f9d9c8ca73a5124f2d9fc,AccessibleSelfdestruct,4,SWC-106,ethainter
0xe437ba40feb272c964338f217d0ba1d690884516,AccessibleSelfdestruct,4,SWC-106,ethainter
0xdf7f7dc93ee5205d92043e79a4c8b3d696709d32,AccessibleSelfdestruct,8,SWC-106,ethainter
0xd3D70313d1E2ab6ae47674C88390Fd9865806201,AccessibleSelfdestruct,7,SWC-106,ethainter
0x3085d0c7cd1b8762a14a5c05a57eff5ca21baf97,AccessibleSelfdestruct,6,SWC-106,ethainter
0xbAf0007B7129ed3E151DBa406340841b5a95216d,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0cD3b4b5e8cCdDdC3363a7B26f1737767Dedb345,AccessibleSelfdestruct,8,SWC-106,ethainter
0x9c563dc9f8e3fccf996dab4b6b6003fb7bbca90f,AccessibleSelfdestruct,7,SWC-106,ethainter
0xCD9E60FeB8F2680Ed29C0F497d34B4ED76360DA4,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0def5b4fb4d71a5f5040435ffd1f77a17b29e656,AccessibleSelfdestruct,8,SWC-106,ethainter
0x670c01BCb0cC6536DAd3c0F14630BCDc1Ec0EF46,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa6c8efc52ab20281570c4c809c300454109af946,AccessibleSelfdestruct,8,SWC-106,ethainter
0xaf531dc0b3b1151af48f3d638eeb6fe6acdfd59f,AccessibleSelfdestruct,4,SWC-106,ethainter
0x197803b104641fbf6e206a425d9dc35dadc4f62f,AccessibleSelfdestruct,4,SWC-106,ethainter
0xd87eaad7afb256c69526a490f402a658f12246fd,AccessibleSelfdestruct,4,SWC-106,ethainter
0x05B0dc3e21A0098a7ff4604B345A90d34610bcfA,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa3619a8a6b07fc67174bd61c9b202fca665f78b5,AccessibleSelfdestruct,8,SWC-106,ethainter
0xc3541f0c65d54088519999a09f40884282d5e374,AccessibleSelfdestruct,4,SWC-106,ethainter
0xded2752728227c502e08e51023b1ce0a37f907a2,AccessibleSelfdestruct,8,SWC-106,ethainter
0x5b9954a691e44c08d3b86517fe2fe690b2d96fd7,AccessibleSelfdestruct,8,SWC-106,ethainter
0xf7c83bd0c50e7a72b55a39fe0dabf5e3a330d749,AccessibleSelfdestruct,5,SWC-106,ethainter
0x973c2178b09225d1de3ab037d40b3f24af696255,AccessibleSelfdestruct,4,SWC-106,ethainter
0x735ba26f91e1275fa4b504649b19ef74739fe7e7,AccessibleSelfdestruct,4,SWC-106,ethainter
0xE487FcbE4FDCaD0Fa36Ff1B4ad8b8be5D1d31d87,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0111d8e8367e48156ccdeff6fc47ceca547a1a5b,AccessibleSelfdestruct,5,SWC-106,ethainter
0x02c4e38db3d48ec40ed4db512fb7bc8fe70c9833,AccessibleSelfdestruct,5,SWC-106,ethainter
0xbe4a019bdfb49a92968bf9e0a833ecf0c077b9c0,AccessibleSelfdestruct,6,SWC-106,ethainter
0xF92069f7663f9B82D35a8219E83657215F9834Bc,AccessibleSelfdestruct,8,SWC-106,ethainter
0xd3B70998D119904697A1BfFF3829cAA9Af9Aa43d,AccessibleSelfdestruct,8,SWC-106,ethainter
0xdba6f4fe7e8a358150fc861148c3a19b22242743,AccessibleSelfdestruct,4,SWC-106,ethainter
0x32cEdFfF6e64f6cD1907Ae0b27b78c36320587E7,AccessibleSelfdestruct,7,SWC-106,ethainter
0xF8f8B3C98Cf2E63Df3041b73f80F362a4cf3A576,AccessibleSelfdestruct,7,SWC-106,ethainter
0x00B628217E5C6Bf267A1E740f8f18a19542Ab8A9,AccessibleSelfdestruct,6,SWC-106,ethainter
0x9063e302F12971CFA9f91c68Bd9CBfFffb649B74,AccessibleSelfdestruct,6,SWC-106,ethainter
0x6ac07b7c4601b5ce11de8dfe6335b871c7c4dd4d,AccessibleSelfdestruct,4,SWC-106,ethainter
0xF0f74CB4BF2fC2DDffB1B07749657363b413bc78,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0905ac155c866168377567538126938A5DbA34c6,AccessibleSelfdestruct,8,SWC-106,ethainter
0x791b38ff1efe6fd71bcfb5af1b684bc72156f589,AccessibleSelfdestruct,8,SWC-106,ethainter
0x81cA52CfE66421d0ceF82d5F33230e43b5F23D2B,AccessibleSelfdestruct,8,SWC-106,ethainter
0x70907d840aBBc984Fd949311d2f005e6aC4a4D7a,AccessibleSelfdestruct,8,SWC-106,ethainter
0x8EbBd35f84D7f0DFCBEf08fD30CD09176133251A,AccessibleSelfdestruct,8,SWC-106,ethainter
0x4704a7cBd4d913d1233765B70531D601b4384011,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa92B177950F1460119940436515FD857C24494BC,AccessibleSelfdestruct,8,SWC-106,ethainter
0xe1804b756188F63f723d2FECc02988D0Cc1aB823,AccessibleSelfdestruct,8,SWC-106,ethainter
0xe35Fb12fE9796847751076aCf5ee7d124108612C,AccessibleSelfdestruct,8,SWC-106,ethainter
0x81c6e7ed9375fd23c5fbedd3e3ba1c83f45367bc,AccessibleSelfdestruct,8,SWC-106,ethainter
0xe7565768bb54d275c8687724e0af14e4b8562813,AccessibleSelfdestruct,8,SWC-106,ethainter
0x97a64e9e7a2d4a2c3e810c41d8842d673d32537e,AccessibleSelfdestruct,4,SWC-106,ethainter
0x88e7029a16443ef0491c5f46042d34d0c56e691f,AccessibleSelfdestruct,4,SWC-106,ethainter
0x861e893E1796F81248e75F06C0b09Abdc8fe2f6F,AccessibleSelfdestruct,8,SWC-106,ethainter
0x19c630bb6d3e7c2cfe77e2a73627c9bee2db8ac5,AccessibleSelfdestruct,4,SWC-106,ethainter
0x67cafe898a46830ae835139b0eba915dcd0311fd,AccessibleSelfdestruct,8,SWC-106,ethainter
0xe517415228e7fd8c4ab64e2e192bfc185befb6bb,AccessibleSelfdestruct,8,SWC-106,ethainter
0x99c94be3c78b915794062ecc0c84d4ad3cc2e518,AccessibleSelfdestruct,8,SWC-106,ethainter
0xfc91c862dbed337369015f5b244bee027fb135e4,AccessibleSelfdestruct,7,SWC-106,ethainter
0x0525b060ffc34878a7e4fff14c91c811552d59d5,AccessibleSelfdestruct,6,SWC-106,ethainter
0x2de5e45d2cd13b976bbb88bc23f8ffd55a8af0ae,AccessibleSelfdestruct,8,SWC-106,ethainter
0x4dcd68fbaa08976950a3b447194604c6288510eb,AccessibleSelfdestruct,4,SWC-106,ethainter
0x2ad9998fD6364D5b70D37D6Af02024dAf0701c56,AccessibleSelfdestruct,6,SWC-106,ethainter
0xe15b1c6a284c0a65da09127e20053eb15c4d82db,AccessibleSelfdestruct,8,SWC-106,ethainter
0x3f1973769e3a5543e8ca1e422d73481570a441a2,AccessibleSelfdestruct,8,SWC-106,ethainter
0x9e13afe0e692b72de4b8a537bb766f6abf079086,AccessibleSelfdestruct,8,SWC-106,ethainter
0xcd73a63f2cb03d1a11c5c009b0fb2b5c9c430754,AccessibleSelfdestruct,7,SWC-106,ethainter
0x2d5ffc14abcc10e11a354e29cb6ca343e33cd5bc,AccessibleSelfdestruct,4,SWC-106,ethainter
0xfb75927f5b5002308178b0ef2d93e6dc2a05e0ad,AccessibleSelfdestruct,4,SWC-106,ethainter
0x32d686928608885E33CBE93875aD3F15932caF04,AccessibleSelfdestruct,8,SWC-106,ethainter
0xe888a087c17dcb8fa0a7fc8637803c2f7eac4725,AccessibleSelfdestruct,8,SWC-106,ethainter
0x46AafdBC76a8b412909985d0A2C51073fF33c02E,AccessibleSelfdestruct,7,SWC-106,ethainter
0xe059efcde1ffcd754d802ef70f2c41a864ef7e7d,AccessibleSelfdestruct,4,SWC-106,ethainter
0x9d70da6c9f3e36ec9467039e91b1936d4b759fa9,AccessibleSelfdestruct,8,SWC-106,ethainter
0x91ab132713F5B5Ab7a26E4320c07166Cedb6B444,AccessibleSelfdestruct,8,SWC-106,ethainter
0xfc7b5881d36F7Cfa40380E26D6Dc8eBf2C942CB6,AccessibleSelfdestruct,7,SWC-106,ethainter
0x46993650012282c96Baa0e3623F99a2BB2b6C972,AccessibleSelfdestruct,7,SWC-106,ethainter
0x6a7c8c04792b0f6455dc77f0dcc9977f4c79dbbf,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0764e1723b1091c0b6A5337Ff9e2d7054f72A5Dc,AccessibleSelfdestruct,5,SWC-106,ethainter
0xdc66567a990B7fa10730459537620857c9e03287,AccessibleSelfdestruct,6,SWC-106,ethainter
0x780b6e67925e35b98b6ff8a1b2653572af73b8f9,AccessibleSelfdestruct,4,SWC-106,ethainter
0x85302fcc8e5ed7e6182f65e9801dcdfed89bc52f,AccessibleSelfdestruct,4,SWC-106,ethainter
0x6cBf92718Cc81CA270C252eCaef2216d6a96A6c6,AccessibleSelfdestruct,8,SWC-106,ethainter
0x1d1f572a7d5637489f5f6623bf88909f33cb329f,AccessibleSelfdestruct,8,SWC-106,ethainter
0xca3d09be2b8daa0579d8872c647d8cf693da7fda,AccessibleSelfdestruct,4,SWC-106,ethainter
0x5f30dca1c90708e8b5b0b047be6b73e4bcae6238,AccessibleSelfdestruct,4,SWC-106,ethainter
0xb9F73625AA64D46A9b2f0331712e9bEE19e4C3f7,AccessibleSelfdestruct,8,SWC-106,ethainter
0xbdaed67214641b7eda3bf8d7431c3ae5fc46f466,AccessibleSelfdestruct,4,SWC-106,ethainter
0x10bb4a34bd28e38c42a9f02fd6e9804193dceee9,AccessibleSelfdestruct,4,SWC-106,ethainter
0x05f8b281410c9327a1bbf508db380fd967c31df6,AccessibleSelfdestruct,4,SWC-106,ethainter
0x19aabfec2084e0147b7416f70ee8e759c38ff9fa,AccessibleSelfdestruct,4,SWC-106,ethainter
0x5B647BE2C566C5b1B045070CE07fF96e67a9e5cc,AccessibleSelfdestruct,5,SWC-106,ethainter
0xC018a8074EE9F613fB3768782e97ac5C507d4765,AccessibleSelfdestruct,7,SWC-106,ethainter
0x08399bF60B6C28B75963bEfac2aB259c8a4d2e2a,AccessibleSelfdestruct,7,SWC-106,ethainter
0x33E40873D7bF93a9562527beF67bF0f1867A697c,AccessibleSelfdestruct,7,SWC-106,ethainter
0x149cf9cc84daafd1781fa80cf154b21fe6bdcb8c,AccessibleSelfdestruct,8,SWC-106,ethainter
0xb162a41d873e25efbca4a2de7f8f9cb680e5f68c,AccessibleSelfdestruct,8,SWC-106,ethainter
0x177fbb9ef16f4f740f51d5b2c691bbf9a2a06165,AccessibleSelfdestruct,8,SWC-106,ethainter
0x14E3bC2A8B260750Ac31A57f6AC1e3cBCe7b4600,AccessibleSelfdestruct,8,SWC-106,ethainter
0x03b20614AF4079b04de65891A084f583193cEE59,AccessibleSelfdestruct,8,SWC-106,ethainter
0xfa1d63b87f40c92d27bfb255419c1ea8c49086de,AccessibleSelfdestruct,4,SWC-106,ethainter
0x22b36b20590ac203f9035bf85a87f5667820514f,AccessibleSelfdestruct,8,SWC-106,ethainter
0x0821f459bfbe966bb93ad220ece6e1bdfcadeab3,AccessibleSelfdestruct,4,SWC-106,ethainter
0x141b601F1c84F73ca80DF0464C4E903071A58394,AccessibleSelfdestruct,6,SWC-106,ethainter
0x8CC1EbdE7991b69AE3Fe43358295Ec12567F3334,AccessibleSelfdestruct,8,SWC-106,ethainter
0x92d3cbc1d06b5835f9dc1c0c9506959de84cd714,AccessibleSelfdestruct,8,SWC-106,ethainter
0x8453e501b906ddf000d0ad92fecee2bfbc09e0ef,AccessibleSelfdestruct,8,SWC-106,ethainter
0xebf3e61a6588a16101e5f8e37b9cf3e0666745ab,AccessibleSelfdestruct,8,SWC-106,ethainter
0xa57f878b72a691930a95fc4949dd7e63c4e4729a,AccessibleSelfdestruct,8,SWC-106,ethainter
0x21a734ab1206dffb69c10c222dcfc6d85939be84,AccessibleSelfdestruct,8,SWC-106,ethainter
0xb93a0926e3490d5e7bb0934ef349f2ec88601b8f,AccessibleSelfdestruct,8,SWC-106,ethainter
0x331D7C3F6E710cB6cFE94c4Aa04AC3345AC00e00,AccessibleSelfdestruct,8,SWC-106,ethainter
0x6D06C6c2BCeaEC31b0F8Cd68C594120dDCcCC427,AccessibleSelfdestruct,8,SWC-106,ethainter
0xfcd70fcc82e94dac57b75d5099f8b2f07fc5786c,AccessibleSelfdestruct,4,SWC-106,ethainter
0x1328254030F8fB2d35DC3C9c171643fAf5B67389,AccessibleSelfdestruct,7,SWC-106,ethainter
0xd87d3d9fb80a5f009b3812b536256b6f457176b1,AccessibleSelfdestruct,4,SWC-106,ethainter
0x000000000dc4b3941fd69074b4140fec156477d6,AccessibleSelfdestruct,8,SWC-106,ethainter
0x246cb0FD058C4eB4c42889BAf29024DE0c264c2A,AccessibleSelfdestruct,8,SWC-106,ethainter
0x2Ed2ac0F8F5CDd11c3199DB9522134776890b996,AccessibleSelfdestruct,8,SWC-106,ethainter
0x225b3d7c2d82d1059ff84cfab4b0d839a7b6dd4e,AccessibleSelfdestruct,8,SWC-106,ethainter
0x29eC21157f19F7822432e87ef504D366c24E1D8B,AccessibleSelfdestruct,4,SWC-106,ethainter
0x895Bb7d784bba3D2281EDee113D34c8f97D6E840,AccessibleSelfdestruct,7,SWC-106,ethainter
0x059854E7fb3E5E76a40479814A15Ff7087657427,AccessibleSelfdestruct,7,SWC-106,ethainter
0xF1B82cBB0b0126602C83b241b3397a97554818ed,AccessibleSelfdestruct,8,SWC-106,ethainter
0xc801E2cA666FDfcb43CF29B972d7f3731436E4A1,AccessibleSelfdestruct,4,SWC-106,ethainter
0x27662ec00573dca447f5f2c50af1724b63679b29,AccessibleSelfdestruct,8,SWC-106,ethainter
0xB1a379f31374e80EEbF701d6a96dF5B716E2C246,AccessibleSelfdestruct,7,SWC-106,ethainter
0xD7bA1E59Eb60E9fBbBFe705D71c24fbFac391256,AccessibleSelfdestruct,8,SWC-106,ethainter
0x843126659b7d154188f4e1b6e6039adb2e596f64,AccessibleSelfdestruct,8,SWC-106,ethainter
0x53C57Ab46d88992e26A5fdc3208AaE0b4221BA16,AccessibleSelfdestruct,8,SWC-106,ethainter
0x8F9f04cD33d4480fd39b1480559EC20b4e28CE0b,AccessibleSelfdestruct,7,SWC-106,ethainter
0xdAc354Dc9F57d21682821d93f85e62628850ecbe,AccessibleSelfdestruct,7,SWC-106,ethainter
0x5Fd574abf36c6229B7AdF7f90B3EdFaeAf6fAD7c,AccessibleSelfdestruct,7,SWC-106,ethainter
0xCCb5082191bda7537bd8394971C44638a5CaA53d,AccessibleSelfdestruct,7,SWC-106,ethainter
0xac2e5be23611c685676cb8e824303030cdb97fbb,AccessibleSelfdestruct,4,SWC-106,ethainter
0xd5b6c0987a414e06f8891698d37f20bca28750f0,AccessibleSelfdestruct,8,SWC-106,ethainter
0x3e83d939C9e5852c16f65D9ebb4507841117Ae90,AccessibleSelfdestruct,8,SWC-106,ethainter
0x85f8939de355cd51cb16e586c668e067963d7fa0,AccessibleSelfdestruct,8,SWC-106,ethainter
0x67D9C66E9d14a698B8C7a64DA3E390A2960CFab5,AccessibleSelfdestruct,7,SWC-106,ethainter
0x0a9a88059c8d54af3d466020af987e98d4024219,AccessibleSelfdestruct,4,SWC-106,ethainter
